0.5656-5.7519i,0.41043-4.1739i,0.36951-3.7578i,0.36782-3.7406i,0.33415-3.3982i,0.26839-2.7294i,0.24601-2.5018i,0.2041-2.0756i,0.22942-2.3331i,0.27278-2.774i,0.26905-2.7361i,0.55959-5.6908i,0.20914-2.1269i,0.1364-1.3871i,0.14395-1.4639i,0.088677-0.90181i,0.17703-1.8003i,0.40526-4.1213i,0.15682-1.5948i,0.18058-1.8365i,0.19754-2.0089i,0.2176-2.2129i,0.15148-1.5405i,0,0.22272-2.2649i,0.15348-1.5608i,0.18904-1.9225i,0.25695-2.6131i,0.31646-3.2182i,0.16253-1.6528i,0.16949-1.7236i,0.1168-1.1878i,0.53478-5.4384i,0.30866-3.139i,0.2036-2.0705i,0.14026-1.4264i,0.082006-0.83396i,0.17317-1.7611i,0.19988-2.0327i,0,0.18366-1.8677i,0.13583-1.3813i,0.19578-1.991i,0.39811-4.0486i,0,0.26047-2.6489i,0.11941-1.2143i,0.097026-0.98671i,0.22954-2.3344i,0.25034-2.5458i,0.19694-2.0028i,0.32406-3.2955i,0.21706-2.2074i,0,0.24367-2.478i,0.17938-1.8242i,0.1761-1.7908i,0.23939-2.4345i,0.20131-2.0472i,0.2432-2.4732i,0.23422-2.3819i,0.15506-1.5769i,0.15418-1.5679i,0.035052-0.35647i,0.26696-2.7148i,0.40517-4.1204i,0.18739-1.9056i,0.17992-1.8297i,0.18675-1.8992i,0.18025-1.8331i,0.093265-0.94846i,0.13668-1.39i,0.29817-3.0323i,0.22675-2.306i,0.31816-3.2355i,0.26818-2.7272i,0.18667-1.8983i,0.19903-2.024i,0.14816-1.5067i,0.084687-0.86123i,0.33618-3.4188i,0.27239-2.7701i,0.17754-1.8055i,0.19536-1.9867i,0.22421-2.2801i,0.14528-1.4774i,0.14764-1.5014i,0.18284-1.8594i,0.35486-3.6088i,0.26413-2.6861i,0.20186-2.0528i,0.18116-1.8423i,0.097026-0.98671i,0.14486-1.4731i,0.179-1.8204i,0.19029-1.9352i,0.20714-2.1065i,0.18651-1.8967i,0.15303-1.5563i,0.19844-2.018i,0.15516-1.5779i,0.1845-1.8763i,0.12387-1.2597i,0.035578-0.36181i,0.2008-2.042i,0.2197-2.2342i,0.27793-2.8264i,0.26264-2.671i,0.37992-3.8637i,0.34107-3.4685i,0.24314-2.4726i,0.15447-1.5709i,0.45372-4.6141i,0.32795-3.3351i,0.23603-2.4003i,0.36446-3.7064i,0.19457-1.9786i,0.17125-1.7416i,0.10971-1.1157i,0.10222-1.0395i,0.20403-2.0749i,0.27935-2.8408i,0.25628-2.6063i,0.23357-2.3753i,0.18353-1.8665i,0.17378-1.7673i,0.18157-1.8465i,0.19784-2.0119i,0.2707-2.7529i,0.28533-2.9017i,0.15682-1.5948i,0.24073-2.4482i,0.18551-1.8866i,0.16566-1.6847i,0.18479-1.8792i,0.091853-0.93411i,0.14857-1.5109i,0.1556-1.5824i,0.22544-2.2926i,0.25692-2.6128i,0.26563-2.7013i,0.23752-2.4154i,0.14206-1.4447i,0.20295-2.0639i,0.16998-1.7286i,0.24204-2.4615i,0.15072-1.5327i,0.3083-3.1353i,0.28577-2.9062i,0.023739-0.24142i,0.11861-1.2062i,0,0.11391-1.1584i,0.3134-3.1871i,0.42698-4.3422i,0.2134-2.1702i,0.23462-2.3859i,0.2149-2.1855i,0.43434-4.417i,0.18936-1.9257i
33.349,28.861,34.727,42.961,39.953,21.829,10.322,7.2186,21.501,28.003,32.724,96.026,40.938,20.206,14.246,14.755,37.634,73.514,24.767,33.337,39.111,35.92,19.953,16.81,41.042,23.15,32.6,39.805,40.765,21.343,23.134,18.334,103.05,61.164,23.001,24.004,29.573,28.661,27.988,16.916,25.141,21.123,22.79,55.938,19.625,21.429,15.676,16.1,38.952,31.396,29.41,47.598,35.737,23.045,37.043,32.385,27.747,30.133,27.959,34.959,30.349,22.872,21.091,15.559,45.607,66.962,29.276,29.98,29.14,25.286,18.583,29.278,58.953,40.125,30.324,33.773,26.548,21.384,17.24,19.403,37.795,36.279,21.17,32.438,43.117,27.816,21.293,16.293,51.348,48.748,39.796,28.871,31.483,19.831,23.352,22.358,37.247,32.016,19.648,40.953,26.776,22.567,12.512,20.414,32.95,41.774,51.62,35.225,67.05,45.709,30.047,20.081,86.943,45.279,29.059,50.796,27.763,30.485,19.62,18.708,27.878,25.194,40.415,40.584,27.352,19.822,20.239,17.05,37.761,29.726,33.263,37.273,30.381,21.059,16.025,13.094,23.257,31.209,46.398,40.687,45.87,24.918,23.607,19.007,33.748,39.346,23.608,46.01,53.285,33.956,16.366,7.3604,21.219,53.212,78.733,40.899,35.721,33.617,23.757,12.172
32.986,28.731,34.95,43.408,38.838,20.992,9.8583,8.1676,22.303,28.176,32.07,96.398,41.099,20.51,14.384,15.277,36.942,73.836,24.645,33.467,38.193,35.433,19.052,15.492,40.385,23.556,32.442,39.651,40.406,20.935,23.144,18.544,102.94,61.92,24.968,23.437,30.787,29.582,27.55,17.841,25.852,20.809,24.625,55.857,19.246,20.592,17.687,14.271,39.585,31.271,28.912,48.359,35.31,23.872,37.368,32.543,29.173,29.59,27.839,35.282,29.537,22.732,19.983,15.529,45.295,67.243,29.374,29.911,29.899,24.416,18.643,28.909,59.052,38.579,30.107,32.965,26.664,21.989,18.344,19.737,37.825,36.668,21.083,31.871,43.439,27.166,21.807,15.769,51.567,48.324,40.552,28.57,31.047,19.634,23.348,22.209,37.096,31.946,18.812,40.86,26.293,23.389,11.193,20.036,33.286,41.768,51.328,34.196,67.025,45.684,30.703,19.682,86.731,46.015,27.957,49.976,27.644,29.303,20.415,19.465,27.98,24.95,40.19,40.599,27.349,20.193,20.494,16.289,39.416,29.845,33.509,36.945,29.829,21.603,17.697,13.739,22.953,32.67,48.252,40.638,45.316,25.072,22.434,19.246,33.901,38.826,23.497,46.101,52.799,34.009,14.82,8.427,20.736,53.004,79.665,40.433,35.77,33.451,23.362,11.899
32.917,28.708,35.071,43.793,37.933,20.181,10.419,9.9953,23.064,27.958,31.302,96.679,40.952,21.199,14.977,16.159,36.069,74.319,24.614,33.754,37.214,35.135,17.56,13.879,39.339,24.574,32.216,39.512,40.208,20.785,22.999,18.739,102.89,62.122,26.741,23.1,32.185,30.192,27.219,18.784,26.339,20.618,26.198,55.543,18.826,19.757,19.226,12.242,40.259,31.301,28.63,49.025,34.803,24.623,37.227,32.871,30.245,29.267,27.847,35.369,28.551,23.017,19.169,15.355,44.893,67.432,29.533,30.049,30.296,22.844,18.4,28.668,59.229,37.502,29.677,32.423,26.61,22.495,19.076,20.01,37.903,36.491,21.331,31.404,43.319,26.67,21.868,15.966,51.67,47.93,41.149,28.74,30.559,19.872,23.668,21.843,37.274,31.522,18.521,40.87,25.479,24.012,10.115,19.297,33.441,41.683,51.147,33.641,67.032,45.911,31.026,19.41,86.26,47.167,27.256,49.68,27.431,28.386,20.566,19.931,28.323,25.3,39.966,40.389,27.461,20.546,21.108,15.65,41.002,30.102,33.379,36.607,29.35,22.101,19.135,14.55,22.926,33.568,49.646,41.002,44.747,25.588,21.583,19.511,33.754,38.793,23.123,46.323,51.786,33.954,13.484,9.3206,20.94,52.786,80.629,40.021,35.666,33.573,22.735,12.914
33.331,28.688,35.192,44.084,37.524,19.692,11.604,12.185,23.819,27.356,30.647,96.728,40.666,21.978,16.039,17.095,35.284,74.927,24.933,34.162,36.488,35.103,15.971,12.653,37.89,25.791,32.184,39.388,40.262,21.01,22.746,18.821,102.93,61.647,28.015,23.149,33.695,30.31,26.959,19.474,26.591,20.375,27.194,54.94,18.299,18.837,20.351,10.218,40.893,31.587,28.412,49.503,34.367,25.087,36.79,33.335,30.75,29.331,27.847,35.177,27.545,23.487,19.324,14.926,44.352,67.516,29.807,30.523,30.101,20.905,17.852,28.523,59.411,36.779,29.345,32.168,26.5,22.805,19.274,19.928,38.143,35.9,21.824,31.193,43.025,26.422,21.439,16.869,51.477,47.604,41.429,29.21,30.02,20.409,24.267,21.399,37.636,30.787,18.884,40.978,24.814,24.278,9.6792,18.454,33.323,41.468,51.153,33.587,67.149,46.199,31.202,19.239,85.721,48.387,27.388,49.876,27.407,27.999,20.031,20.178,28.707,25.953,39.881,40.03,27.728,20.659,21.811,15.11,42.117,30.503,32.918,36.253,29.062,22.361,19.951,15.432,23.194,33.685,50.548,41.61,44.357,26.08,21.409,19.556,33.486,39.073,22.562,46.636,50.438,33.828,12.825,9.828,21.742,52.508,81.707,39.698,35.457,34.116,22.099,14.492
34.106,28.744,35.529,44.071,37.606,19.76,12.925,14.058,24.535,26.46,30.404,96.437,40.491,22.744,17.19,17.822,34.745,75.64,25.715,34.594,36.217,35.398,14.92,12.285,36.327,26.922,32.365,39.198,40.628,21.439,22.481,18.718,102.98,60.547,28.545,23.524,35.172,29.869,26.673,19.578,26.699,19.937,27.452,54.047,17.723,17.878,21.102,8.4803,41.353,32.218,28.009,49.706,33.945,25.214,36.242,33.746,30.701,29.659,27.813,34.682,26.682,24.026,20.251,14.241,43.681,67.491,30.091,31.342,29.341,18.953,17.399,28.419,59.591,36.176,29.192,32.186,26.465,22.801,18.967,19.309,38.517,35.216,22.395,31.178,42.886,26.237,20.627,18.085,50.928,47.377,41.428,29.626,29.541,20.849,24.982,20.942,38.069,29.844,19.734,41.151,24.551,24.007,10.204,17.949,32.9,41.191,51.339,34.001,67.364,46.443,31.505,19.045,85.356,49.354,28.503,50.413,27.849,28.109,18.953,20.047,28.87,26.468,39.988,39.615,28.078,20.517,22.212,14.672,42.47,31.046,32.251,35.885,29.063,22.334,19.909,16.208,23.452,33.108,51.004,42.258,44.157,26.43,21.738,19.317,33.304,39.519,21.98,46.881,49.048,33.712,13.156,9.9239,22.883,52.138,82.874,39.54,35.269,35.017,21.544,15.962
34.965,28.689,36.27,43.748,37.981,20.527,14.089,15.303,24.942,25.56,30.528,95.914,40.611,23.308,18.278,18.321,34.592,76.484,26.815,35.011,36.343,35.829,14.844,13.126,35.024,27.754,32.731,38.892,41.159,21.999,22.364,18.535,103.05,59.017,28.451,24.167,36.435,29.076,26.285,19.012,26.885,19.195,27.04,52.813,17.25,17.034,21.525,7.5472,41.545,32.977,27.417,49.593,33.419,25.013,35.77,34.006,30.325,29.975,27.779,34.004,26.236,24.619,21.499,13.659,42.895,67.397,30.267,32.389,28.215,17.418,17.148,28.305,59.73,35.572,29.299,32.359,26.767,22.404,18.585,18.129,38.996,34.632,22.911,31.234,43.107,25.946,19.884,19.161,50.067,47.299,41.173,29.709,29.127,21.095,25.391,20.447,38.387,28.975,20.787,41.379,24.954,23.314,11.475,17.831,32.183,40.908,51.677,34.679,67.592,46.581,32.166,18.754,85.34,49.969,30.635,51.026,28.619,28.621,17.42,19.655,28.518,26.587,40.179,39.274,28.386,20.366,22.147,14.367,42.002,31.67,31.545,35.423,29.353,22.414,19.134,16.719,23.585,31.923,51.234,42.719,44.177,26.446,22.385,18.817,33.37,39.874,21.501,47.004,47.878,33.608,13.977,9.6836,23.791,51.75,83.871,39.686,35.14,36.072,21.225,17.006
35.575,28.563,37.385,43.22,38.467,21.703,15.268,15.599,24.907,24.816,30.917,95.271,41.108,23.644,19.271,18.411,34.727,77.44,27.794,35.374,36.674,36.135,15.634,14.495,34.448,28.148,33.084,38.369,41.673,22.503,22.461,18.408,103.1,57.255,27.968,24.89,37.395,28.185,25.753,17.775,27.056,18.212,26.232,51.303,17.09,16.377,21.644,7.9394,41.449,33.594,26.584,49.283,32.648,24.568,35.468,34.009,29.993,29.98,27.921,33.223,26.345,25.262,22.496,13.337,42.115,67.299,30.341,33.443,26.974,16.875,17.426,28.22,59.816,35.013,29.604,32.516,27.488,21.684,18.496,16.31,39.581,34.417,23.437,31.282,43.762,25.401,19.416,19.865,49.109,47.268,40.877,29.33,28.989,21.153,25.361,20.022,38.431,28.44,21.846,41.644,25.838,22.523,13.056,18.052,31.257,40.737,52.047,35.265,67.726,46.628,33.175,18.345,85.77,50.268,33.353,51.531,29.495,29.18,15.753,18.926,27.639,26.235,40.31,39.012,28.548,20.326,21.788,14.07,41.042,32.198,30.977,34.781,29.787,22.893,17.739,16.963,23.389,30.415,51.289,42.937,44.252,26.188,22.981,18.085,33.75,39.929,21.339,47.01,47.215,33.528,14.815,9.4629,24.09,51.423,84.44,40.254,35.168,37.034,21.291,17.301
35.656,28.511,38.761,42.813,38.82,22.819,16.619,14.982,24.524,24.407,31.28,94.609,41.957,23.708,20.259,18.168,35.099,78.326,28.385,35.687,36.916,36.098,16.689,16.072,34.766,28.049,33.341,37.665,41.905,23.036,22.713,18.538,103.13,55.558,27.59,25.388,37.902,27.439,25.187,16.241,27.21,17.297,25.403,49.608,17.377,16.076,21.472,9.2506,41.094,33.822,25.831,48.93,31.666,24.166,35.29,33.744,30.001,29.565,28.341,32.409,27.032,25.956,22.959,13.341,41.425,67.201,30.216,34.286,25.957,17.402,17.991,28.263,59.898,34.537,30.013,32.454,28.625,20.721,18.985,14.501,40.233,34.576,24.108,31.191,44.72,24.664,19.463,20.125,48.226,47.279,40.658,28.459,29.137,21.125,24.964,19.631,38.185,28.366,22.768,41.902,26.799,22.048,14.548,18.357,30.334,40.725,52.317,35.614,67.705,46.609,34.456,17.734,86.576,50.386,36.167,51.849,30.199,29.498,14.214,17.993,26.338,25.629,40.244,38.793,28.584,20.63,21.257,14.051,39.943,32.494,30.626,33.878,30.332,23.841,16.143,16.923,22.887,28.834,51.158,42.929,44.256,25.818,23.216,17.209,34.306,39.554,21.525,46.908,47.241,33.385,15.251,9.4337,23.684,51.253,84.314,41.089,35.365,37.646,21.795,16.872
35.092,28.56,40.305,42.716,38.989,23.447,18.158,13.62,23.976,24.193,31.522,94.009,42.875,23.509,21.2,17.734,35.546,79.024,28.569,35.982,36.922,35.716,17.433,17.401,35.844,27.578,33.478,36.855,41.771,23.522,23.013,18.846,103.14,54.065,27.563,25.403,37.964,26.966,24.723,14.719,27.226,16.557,25.038,47.953,17.902,16.35,21.13,10.757,40.584,33.5,25.39,48.723,30.592,23.902,35.249,33.25,30.362,28.805,29.077,31.586,28.21,26.485,22.757,13.732,40.943,67.096,29.968,34.853,25.367,18.723,18.703,28.583,59.985,34.186,30.469,32.175,29.869,19.649,19.811,13.161,40.888,34.92,25.027,30.97,45.76,23.859,19.866,19.87,47.623,47.323,40.497,27.381,29.551,21.231,24.308,19.485,37.716,28.725,23.556,42.11,27.424,22.129,15.72,18.421,29.651,40.923,52.339,35.597,67.501,46.538,35.705,16.986,87.513,50.442,38.53,51.959,30.538,29.379,12.999,16.879,25.11,25.111,39.917,38.595,28.49,21.293,20.86,14.425,39.133,32.441,30.605,32.678,30.894,25.011,14.846,16.629,22.093,27.595,50.743,42.861,44.079,25.556,23.127,16.365,34.868,38.784,21.981,46.772,47.844,33.23,15.119,9.6058,22.77,51.252,83.442,41.947,35.681,37.85,22.609,15.913
34.051,28.81,41.995,43.108,38.929,23.437,19.731,11.943,23.518,24.022,31.649,93.417,43.541,23.043,21.951,17.405,35.962,79.353,28.494,36.284,36.601,34.996,17.501,18.496,37.277,26.809,33.575,36.23,41.24,24.153,23.174,19.148,103.22,52.796,27.978,24.95,37.586,26.704,24.534,13.485,26.897,16.087,25.43,46.524,18.566,17.148,20.688,12.133,40.011,32.744,25.515,48.86,29.738,23.959,35.24,32.582,31.013,27.892,30.024,30.752,29.539,26.83,22.175,14.343,40.759,66.973,29.648,35.129,25.263,20.409,19.291,29.228,60.099,33.998,31.017,31.727,30.95,18.755,20.565,13.141,41.493,35.236,26.073,30.727,46.593,23.36,20.239,19.252,47.36,47.405,40.275,26.481,30.034,21.629,23.748,19.447,37.195,29.329,24.286,42.216,27.512,22.512,16.67,18.334,29.334,41.164,52.087,35.286,67.145,46.462,36.573,16.156,88.242,50.462,40.083,51.913,30.476,28.839,12.223,15.693,24.424,24.908,39.444,38.45,28.34,22.056,20.762,15.245,38.792,32.032,30.853,31.342,31.365,26.002,14.128,16.19,21.102,26.841,49.906,42.827,43.709,25.527,22.846,15.45,35.255,37.791,22.415,46.606,48.895,32.973,14.698,9.7588,21.875,51.367,82.087,42.457,35.993,37.644,23.666,14.825
32.761,29.274,43.784,43.819,38.771,22.753,21.044,10.522,23.262,23.761,31.688,92.783,43.714,22.347,22.295,17.323,36.33,79.212,28.486,36.558,36.056,34.147,16.92,19.401,38.644,25.998,33.798,36.058,40.473,24.998,23.037,19.046,103.42,51.769,28.616,24.193,36.707,26.577,24.644,12.602,26.294,15.834,26.434,45.466,19.085,18.421,20.204,13.106,39.345,31.938,26.193,49.358,29.473,24.154,35.247,31.804,31.758,27.17,30.895,30.089,30.794,26.831,21.399,15.196,40.923,66.857,29.374,35.2,25.689,22.069,19.663,30.018,60.137,33.864,31.743,31.302,31.628,18.117,20.946,14.17,42.032,35.326,27.128,30.561,47.058,23.308,20.506,18.5,47.369,47.505,39.908,26.074,30.396,22.246,23.632,19.63,36.839,29.885,24.936,42.187,27.168,22.687,17.387,17.982,29.399,41.376,51.616,34.828,66.605,46.508,36.878,15.267,88.448,50.423,40.629,51.675,30.161,27.978,12.062,14.662,24.703,25.046,38.994,38.375,28.031,22.693,21.049,16.359,38.802,31.406,31.328,30.29,31.631,26.603,14.133,15.532,20.131,26.698,48.626,42.914,43.337,25.775,22.536,14.666,35.293,36.867,22.614,46.347,50.198,32.607,14.612,9.6608,21.422,51.429,80.685,42.468,36.212,37.215,24.529,14.192
31.522,29.644,45.688,44.635,38.587,21.784,21.791,9.8769,23.133,23.438,31.708,92.089,43.157,21.72,21.95,17.405,36.711,78.642,28.759,36.867,35.461,33.332,15.772,19.985,39.535,25.449,34.112,36.46,39.69,25.998,22.484,18.399,103.77,50.915,29.182,23.421,35.385,26.53,25,12.008,25.443,15.854,27.756,44.813,19.34,19.993,19.655,13.596,38.549,31.36,27.201,50.151,29.87,24.304,35.285,31.083,32.409,26.824,31.543,29.762,31.735,26.584,20.692,16.092,41.337,66.803,29.123,35.196,26.519,23.51,19.832,30.719,60.043,33.647,32.621,31.095,31.831,17.955,20.735,15.883,42.544,35.047,28.01,30.614,47.099,23.668,20.674,17.736,47.587,47.616,39.347,26.346,30.448,22.919,23.998,19.844,36.703,30.288,25.405,42.017,26.578,22.298,17.971,17.497,29.792,41.491,50.973,34.47,65.905,46.792,36.537,14.514,87.887,50.32,40.189,51.261,29.717,27.112,12.345,13.71,26.002,25.518,38.769,38.408,27.681,23.089,21.581,17.499,38.798,30.936,31.96,29.982,31.558,26.723,14.508,14.754,19.417,26.89,46.952,43.065,43.014,26.296,22.398,14.357,34.935,36.326,22.351,45.965,51.693,32.049,15.316,9.1183,21.581,51.344,79.573,41.922,36.305,36.707,24.985,14.388
30.517,29.885,47.645,45.287,38.463,20.675,21.785,9.9572,22.9,23.128,31.647,91.426,41.943,21.269,20.86,17.492,37.166,77.753,29.391,37.203,34.888,32.763,14.456,20.137,39.956,25.355,34.424,37.361,39.063,27.043,21.694,16.995,104.31,50.286,29.557,22.959,33.687,26.534,25.308,11.34,24.586,16.133,28.872,44.456,19.348,21.414,18.903,13.713,37.606,31.231,28.155,51.072,30.76,24.212,35.266,30.553,32.828,26.944,31.852,29.953,32.247,26.224,20.305,16.854,41.944,66.836,29.02,35.244,27.613,24.586,20.058,31.128,59.716,33.332,33.471,31.28,31.634,18.349,20.185,17.408,43.018,34.369,28.545,30.831,46.703,24.189,21.044,17.147,47.858,47.676,38.799,27.111,30.152,23.37,24.576,20.078,36.768,30.51,25.653,41.702,26.043,21.182,18.48,16.979,30.387,41.489,50.173,34.318,65.093,47.508,35.587,14.13,86.562,50.132,39.042,50.743,29.318,26.325,12.973,13.02,27.804,26.083,38.815,38.518,27.292,23.215,22.245,18.337,38.502,30.931,32.552,30.747,31.024,26.556,14.914,13.822,19.169,27.175,44.93,43.302,42.863,27.031,22.646,14.542,34.33,36.39,21.559,45.365,53.32,31.358,16.739,8.3159,22.12,51.029,78.919,41.145,36.223,36.271,24.798,15.466
29.873,29.759,49.514,45.691,38.385,19.717,20.99,10.537,22.326,22.918,31.507,90.883,40.282,21.252,19.122,17.318,37.725,76.618,30.292,37.647,34.427,32.442,13.218,19.705,39.958,25.666,34.552,38.464,38.779,27.932,20.826,15.233,104.89,49.932,29.794,23.095,31.757,26.579,25.349,10.888,23.987,16.853,29.408,44.388,19.183,22.508,17.987,13.553,36.572,31.447,28.866,51.961,31.571,23.766,35.179,30.294,32.931,27.492,31.884,30.602,32.423,25.847,20.277,17.367,42.684,66.94,29.072,35.415,28.819,25.165,20.413,31.228,59.242,32.815,34.074,31.925,31.154,19.054,19.556,18.54,43.475,33.408,28.752,31.153,45.976,24.552,21.782,16.68,48.122,47.619,38.428,28.054,29.618,23.382,25.016,20.466,36.867,30.678,25.495,41.354,25.738,19.803,18.839,16.463,31.136,41.419,49.251,34.366,64.286,48.757,34.201,14.133,84.645,49.901,37.638,50.361,29.122,25.761,13.869,12.444,29.583,26.578,39.086,38.575,26.954,23.253,22.746,18.862,37.855,31.604,33.081,32.398,30.061,26.342,14.982,13.018,19.521,27.232,42.649,43.596,42.87,27.942,23.111,15.282,33.657,36.893,20.295,44.571,54.95,30.597,18.465,7.2348,22.691,50.632,78.662,40.477,36.051,35.939,23.912,17.094
29.404,29.321,51.11,45.837,38.329,18.992,19.611,10.956,21.413,22.923,31.186,90.568,38.503,21.627,17.097,16.688,38.283,75.403,31.232,38.266,34.07,32.402,12.391,18.596,39.741,26.221,34.359,39.602,38.746,28.554,20.203,13.559,105.39,49.976,29.993,23.596,29.97,26.658,25.011,10.358,23.817,17.956,29.143,44.721,18.928,23.034,17.193,13.35,35.574,31.718,29.25,52.683,31.951,23.031,34.913,30.249,32.697,28.272,31.791,31.563,32.319,25.577,20.619,17.345,43.506,66.998,29.427,35.597,29.921,25.211,20.981,31.086,58.742,32.215,34.171,32.939,30.633,19.913,19.12,19.115,43.971,32.313,28.704,31.496,45.004,24.615,22.867,16.376,48.37,47.386,38.38,28.895,29.035,23.07,25.003,21.011,36.895,30.885,24.96,41.065,25.74,18.608,18.981,16.044,31.896,41.329,48.209,34.552,63.678,50.452,32.692,14.446,82.551,49.744,36.355,50.469,29.168,25.313,14.776,12.18,30.889,26.896,39.368,38.565,26.548,23.33,22.988,18.994,37.036,33.083,33.592,34.375,28.833,26.127,14.692,12.287,20.42,27.01,40.204,43.923,43.012,28.891,23.713,16.341,33.192,37.513,18.809,43.588,56.472,30.044,19.797,6.2558,23.011,50.254,78.66,40.191,35.846,35.673,22.536,18.731
29.028,28.614,52.307,45.778,38.255,18.683,18.086,11.356,20.258,23.242,30.763,90.539,36.798,22.262,15.333,15.822,38.709,74.232,32.014,39.062,33.865,32.482,12.073,17.006,39.486,26.675,33.852,40.564,38.81,28.762,20.103,12.693,105.61,50.437,30.29,24.171,28.57,26.67,24.325,10.127,24.336,19.371,28.056,45.568,18.697,22.976,16.855,13.188,34.749,31.982,29.337,53.174,31.677,22.292,34.546,30.245,32.151,29.318,31.745,32.526,31.979,25.42,20.991,16.732,44.374,66.849,30.115,35.704,30.821,24.822,21.596,30.901,58.421,31.562,33.773,34.19,30.189,20.687,18.903,19.233,44.553,31.315,28.686,31.895,43.889,24.386,24.055,16.131,48.617,47.001,38.613,29.379,28.56,22.509,24.387,21.831,36.777,31.102,23.98,40.88,25.952,18.277,18.849,15.786,32.626,41.278,47.168,34.763,63.45,52.356,31.287,15.042,80.751,49.698,35.416,51.349,29.442,24.955,15.799,12.107,31.517,26.963,39.54,38.445,26.259,23.467,22.999,19.178,36.256,35.15,34.077,36.148,27.714,25.945,13.937,11.796,21.719,26.568,37.696,44.16,43.305,29.69,24.199,17.504,33.095,37.951,17.494,42.576,57.722,29.901,20.404,5.7476,23.112,50.095,78.76,40.408,35.671,35.372,20.98,20.074
28.737,27.784,53.039,45.591,38.1,18.797,16.702,11.544,19.12,23.806,30.341,90.716,35.285,23.008,14.224,15.298,38.806,73.288,32.461,39.948,33.97,32.443,12.424,15.44,39.182,26.881,33.277,41.262,38.842,28.518,20.608,13.016,105.43,51.244,30.582,24.444,27.752,26.574,23.447,10.378,25.462,20.761,26.535,46.958,18.689,22.522,17.282,13.082,34.174,32.161,29.184,53.421,30.826,21.744,34.231,30.109,31.376,30.556,31.797,33.244,31.509,25.292,21.299,15.594,45.211,66.334,31.083,35.646,31.483,24.092,21.982,30.782,58.464,31.004,32.995,35.446,29.903,21.17,18.759,19.064,45.186,30.713,28.753,32.392,42.666,24.16,24.843,16.022,48.914,46.474,38.961,29.536,28.439,21.946,23.334,22.921,36.487,31.308,22.761,40.9,26.26,18.798,18.426,15.64,33.194,41.254,46.248,34.954,63.683,54.191,30.33,15.504,79.609,49.821,34.847,53.022,29.835,24.743,16.776,12.354,31.712,26.748,39.461,38.332,25.971,23.681,22.813,19.553,35.824,37.491,34.532,37.27,27.136,25.57,12.973,11.617,23.183,26.143,35.413,44.238,43.705,30.238,24.431,18.463,33.342,38.046,16.68,41.639,58.424,30.322,20.139,5.8566,23.254,50.22,79.022,40.911,35.457,35.067,19.56,20.898
28.519,27.09,53.34,45.306,37.94,19.561,15.818,11.689,18.252,24.539,30.172,90.979,33.836,23.77,13.98,15.376,38.436,72.647,32.5,40.848,34.478,32.149,13.157,14.375,38.847,26.839,33.018,41.753,38.649,27.858,21.688,14.138,104.94,52.132,30.654,24.256,27.379,26.414,22.613,10.942,27.096,21.87,25.043,48.723,18.928,21.998,18.28,13.136,33.865,32.469,28.927,53.449,29.782,21.561,34.128,29.727,30.56,31.863,31.938,33.537,30.911,25.072,21.266,14.255,45.98,65.357,32.107,35.365,31.865,23.247,22.015,30.649,58.853,30.643,32.135,36.628,29.732,21.55,18.376,18.789,45.964,30.64,28.901,33.045,41.451,24.164,25.24,16.083,49.25,45.946,39.127,29.421,28.694,21.541,22.143,24.091,36.135,31.36,21.434,41.056,26.59,19.665,17.828,15.651,33.575,41.187,45.63,35.036,64.343,55.615,29.766,15.904,79.299,50.104,34.424,55.147,30.235,24.695,17.775,12.665,31.829,26.259,39.205,38.267,25.755,23.824,22.608,20.195,35.767,39.669,34.95,37.69,27.285,24.937,11.965,11.849,24.672,25.819,33.679,44.133,44.158,30.448,24.301,19.158,33.752,37.862,16.505,40.883,58.631,31.175,19.225,6.7109,23.49,50.598,79.513,41.324,35.307,34.646,18.757,21.14
28.438,26.71,53.22,44.926,37.917,21.112,15.245,11.8,17.671,25.414,30.312,91.158,32.372,24.364,14.485,16.182,37.618,72.429,32.028,41.676,35.372,31.6,14.229,13.889,38.473,26.688,33.356,41.927,38.231,26.783,23.084,15.363,104.24,52.866,30.29,23.664,27.239,26.388,22.062,11.592,28.94,22.546,24.174,50.412,19.456,21.827,19.129,13.409,33.868,32.894,28.724,53.222,28.966,21.525,34.41,29.142,29.9,33.146,32.089,33.351,30.236,24.772,20.868,13.278,46.579,63.91,33.007,35.004,32.024,22.548,21.53,30.389,59.491,30.585,31.524,37.53,29.694,21.79,17.675,18.416,46.762,31.086,29.181,33.881,40.324,24.506,25.065,16.292,49.586,45.501,39.027,29.193,29.368,21.271,21.21,25.097,35.784,31.007,20.363,41.377,26.835,20.472,17.055,15.676,33.718,40.956,45.422,34.965,65.338,56.441,29.635,16.276,79.691,50.495,33.952,57.204,30.513,24.827,18.68,12.986,32.102,25.761,38.874,38.309,25.588,23.892,22.652,20.9,35.999,41.225,35.17,37.659,27.981,24.006,11.455,12.354,26.015,25.719,32.785,43.85,44.561,30.336,24.114,19.557,34.09,37.644,16.922,40.295,58.31,32.254,17.958,7.875,23.921,51.126,80.248,41.4,35.14,34.221,18.736,20.918
