-2.585,2.8142,3.757,-2.6906,2.8293,-4.2499,-0.27984,3.2679,-3.7917,-0.085685,-3.6827,-0.72348,-4.6831,1.6635,0.94732,1.5228,-1.2375,3.0852,-2.4156,5.1977,0.067402,-0.83673,0.052959,-0.25948,-3.0511,-0.5428,0.065551,-2.0738,-1.6686,0.16285,2.3091,0.88194,-0.074608,-1.2704,0.035686,0.14589,0.11159,0.27751,-3.5316,-3.146,3.6162,1.3433,0.88711,-1.3497,3.2811,-1.7045,-1.8061,-1.9253,-1.5015,2.5659,0.41102,4.2041,-2.8551,-1.5888,2.3872,-3.8132,-0.16172,-1.0616,-0.53381,-4.8125,-0.1087,1.2297,-0.1581,2.3793,3.8661,-3.7458,0.032593,0.73768,0.64357,3.9132,-4.7757,0.092218,0.19008,3.0307,0.31757,0.32139,0.03747,-4.707,0.36964,1.2602,0.2599,0.54096,0.12668,0.61952,0.50382,0.71283,0.038128,0.44857,-1.1213,0.52846,-1.6049,0.11911,0.1889,2.8316,-3.1402,2.5248,0.038747,1.6789,-0.010321,-0.0029558,-2.0976,-5.9191,0.78993,-7.882,-4.6742,0.068665,-1.6867,0.68759,4.6067,2.1455,0.33689,2.727,1.4727,3.2293,0.47891,1.416,0.24105,-1.448,0.82725,-0.18064,-1.6732,0.3288,-0.16757,-2.4308,-2.8393,2.7912,0.26981,0.77321,0.082543,1.2434,0.5625,1.6663,1.6779,2.7133,-3.3383,-0.39814,-3.6197,0.61291,-4.59,0.89121,0.28524,1.8547,2.6819,0.20024,-0.91238,-0.98931,-2.2728,1.0063,-0.13072,-2.0414,-0.32208,3.5512,0.42709,0.97593,2.5678,-1.0792,-1.675,3.6273,3.3796,0.35608
-2.2938,2.5708,3.364,-2.44,2.5856,-3.968,-0.016979,3.0389,-3.4267,-0.086488,-3.4468,-0.51494,-4.2072,1.6107,0.95088,1.4454,-1.0939,2.82,-2.165,4.7006,0.04879,-0.69685,0,-0.29272,-2.746,-0.48648,0.16859,-1.9287,-1.5188,0.093028,2.0747,0.96705,-0.049315,-1.1452,0.078462,0.1377,0.20547,0.13029,-3.2463,-3.0033,3.2864,1.2318,1.0494,-1.0651,3.0567,-1.6685,-1.7263,-1.7496,-1.4038,2.3428,0.41671,3.8812,-2.6201,-1.4799,2.2498,-3.3623,0.004197,-1.0417,-0.39793,-4.4415,-0.14766,1.0375,-0.16224,2.2299,3.4419,-3.4213,0,0.85105,0.64653,3.6328,-4.4926,0.11891,0.080165,2.6478,0.49963,0.24793,-0.0081323,-4.2877,0.46057,1.174,0.050718,0.46756,1.2874e-05,0.58864,0.45913,0.61476,-0.012408,0.27442,-0.97324,0.48253,-1.3912,0.046109,0.16129,2.5758,-2.9402,2.4442,-0.0023171,1.5716,-0.056511,0.048301,-1.9638,-5.3803,0.77382,-7.282,-4.3427,0.035891,-1.4038,0.65371,4.0821,1.7756,0.45653,2.7632,1.3489,3.0051,0.53577,1.2688,-0.011709,-1.2482,0.87355,-0.11739,-1.5933,0.14203,-0.097707,-2.1477,-2.613,2.689,0.098148,0.74915,0.22858,1.1997,0.54477,1.5168,1.4281,2.4017,-2.8603,0.0041532,-3.2908,0.57274,-4.2043,0.92273,0.14431,1.6752,2.4748,0.35428,-0.83785,-0.925,-2.0889,0.92006,-0.21371,-1.9225,-0.26694,3.4291,0.45131,0.87444,2.5207,-1.0174,-1.4117,3.3553,2.9527,0.44294
-2.1104,2.3621,3.1618,-2.2396,2.4468,-3.7538,0.27466,2.7973,-3.1633,0,-3.2908,-0.35608,-3.884,1.614,0.97569,1.3123,-1.0198,2.6482,-2.0532,4.368,0.022103,-0.56876,0.067181,-0.29583,-2.5491,-0.41131,0.30594,-1.8542,-1.3787,0.033618,1.9021,0.88284,0.028798,-1.0503,0.13574,0.10944,0.26944,0.039363,-3.0363,-2.8743,3.0791,1.2183,1.1085,-0.93235,2.9944,-1.6521,-1.6174,-1.482,-1.3662,2.1787,0.32518,3.6649,-2.4152,-1.3509,2.1532,-3.0751,0.094848,-0.97492,-0.29576,-4.1756,-0.10168,0.91124,-0.11981,1.9594,3.2126,-3.2301,0.048533,0.84353,0.77438,3.4379,-4.2719,0.13794,0,2.3464,0.58083,0.14396,0,-3.9534,0.48717,0.92934,-0.049613,0.4124,-0.088743,0.58473,0.34166,0.57757,-0.03458,0.10577,-0.86869,0.43976,-1.2376,0,0.15035,2.3447,-2.8087,2.3278,-0.033237,1.5024,0,0.14777,-1.8935,-4.9719,0.75741,-6.8048,-4.1549,0.0098566,-1.1795,0.55352,3.7513,1.5894,0.45774,2.8442,1.0596,2.9214,0.48466,1.1588,-0.12034,-1.161,0.74059,0.030625,-1.5968,0.017713,-0.038471,-1.9943,-2.4218,2.6208,-0.012456,0.79636,0.25615,1.2519,0.48925,1.4484,1.2706,2.2392,-2.5149,0.23138,-3.0722,0.58208,-3.9484,0.93091,0.044001,1.581,2.3456,0.39736,-0.8213,-0.86216,-1.9607,0.90392,-0.15713,-1.8393,-0.0222,3.3312,0.33784,0.81203,2.5014,-0.96334,-1.1816,3.2042,2.557,0.47654
-2.0111,2.1886,3.0752,-2.0535,2.3554,-3.5252,0.55473,2.5159,-2.9786,0.14173,-3.1551,-0.23747,-3.6189,1.5975,0.99085,1.1633,-0.97458,2.5305,-2.0077,4.1404,0.0058179,-0.45898,0.22296,-0.267,-2.4046,-0.32051,0.45998,-1.8027,-1.2424,0.00081661,1.7788,0.68507,0.12344,-0.95203,0.18741,0.067636,0.31203,0,-2.8513,-2.6941,2.9334,1.2534,1.0435,-0.89811,2.9982,-1.5912,-1.4363,-1.203,-1.3425,2.04,0.19471,3.4899,-2.2188,-1.1875,2.0561,-2.8999,0.13432,-0.86031,-0.23079,-3.9464,0,0.86359,-0.024547,1.5858,3.1258,-3.0811,0.15405,0.73703,0.95546,3.2632,-4.0302,0.13273,-0.03931,2.1083,0.55643,0.049602,0.073025,-3.6955,0.46021,0.60064,-0.058839,0.38009,-0.1273,0.57203,0.2014,0.56798,-0.027219,0,-0.78481,0.38413,-1.106,-0.0098045,0.16273,2.1379,-2.6718,2.1348,-0.033837,1.4514,0.13034,0.2511,-1.8342,-4.6259,0.7577,-6.3524,-4.0223,-0.0063135,-0.99465,0.41335,3.5392,1.5389,0.3766,2.8818,0.69176,2.8867,0.36078,1.0762,-0.10474,-1.1271,0.49103,0.19562,-1.6023,0,-0.004551,-1.925,-2.2368,2.5289,-0.045292,0.86839,0.20759,1.3508,0.41143,1.4055,1.1749,2.1681,-2.2688,0.30104,-2.9041,0.60368,-3.7589,0.90688,0,1.5308,2.2391,0.33225,-0.80273,-0.78353,-1.8669,0.90201,0,-1.747,0.32625,3.2105,0.16058,0.77958,2.4637,-0.88635,-0.98471,3.0875,2.201,0.48287
-1.9662,2.047,3.0368,-1.8746,2.2724,-3.242,0.77791,2.1975,-2.8383,0.30283,-3.0086,-0.15235,-3.3652,1.5172,0.98972,1.0376,-0.92225,2.4307,-1.9721,3.9887,0,-0.37627,0.42721,-0.22043,-2.2805,-0.21815,0.61108,-1.7361,-1.1209,0,1.688,0.4311,0.20691,-0.83757,0.21063,0.028753,0.31846,0.0066769,-2.664,-2.4569,2.8088,1.2967,0.85494,-0.91231,2.9933,-1.4699,-1.2095,-0.96139,-1.3051,1.9148,0.081379,3.3203,-2.0169,-0.99564,1.938,-2.7858,0.13654,-0.70943,-0.19449,-3.707,0.13137,0.86506,0.090017,1.2104,3.1312,-2.9231,0.2745,0.56146,1.1313,3.0659,-3.7154,0.10129,-0.038545,1.9384,0.44224,0,0.19585,-3.5063,0.3874,0.26665,0,0.37187,-0.096096,0.53365,0.082132,0.55889,0,-0.0080425,-0.70174,0.30824,-0.98062,0.015456,0.19019,1.9647,-2.489,1.8654,0,1.4002,0.29269,0.33247,-1.7639,-4.3153,0.78301,-5.8921,-3.8774,-0.011291,-0.84162,0.27262,3.3948,1.5733,0.24312,2.8173,0.31955,2.8397,0.21319,1.0211,0,-1.1072,0.21822,0.32779,-1.5383,0.069614,0.0040121,-1.8969,-2.0518,2.3924,0,0.92791,0.12966,1.4435,0.32851,1.3488,1.1215,2.1348,-2.0989,0.25448,-2.7388,0.6026,-3.5861,0.84831,0.015495,1.4886,2.1229,0.20288,-0.74877,-0.69145,-1.7861,0.88685,0.21481,-1.6243,0.67707,3.0435,0,0.76652,2.3814,-0.78691,-0.8302,2.9515,1.9191,0.47457
-1.9383,1.9235,2.9985,-1.7035,2.1762,-2.9165,0.90744,1.8971,-2.6926,0.44695,-2.8298,-0.10115,-3.1092,1.3615,0.98426,0.96368,-0.84736,2.3181,-1.9195,3.8855,0.0054979,-0.32065,0.63604,-0.17942,-2.1575,-0.11149,0.73811,-1.63,-1.0308,0.037274,1.6163,0.18637,0.26296,-0.71129,0.1985,0.0035458,0.26971,0.051375,-2.4692,-2.1873,2.6893,1.3142,0.57433,-0.9258,2.9374,-1.3112,-0.97773,-0.79206,-1.2412,1.7954,0.015557,3.1455,-1.8062,-0.80265,1.7966,-2.6903,0.11216,-0.5433,-0.16772,-3.4398,0.25985,0.87826,0.19072,0.9338,3.1723,-2.7371,0.3766,0.36427,1.2671,2.8415,-3.3129,0.053321,-0.0040564,1.8394,0.28206,0.018803,0.33409,-3.3688,0.2898,0,0.10598,0.3816,0,0.46692,0.012543,0.54488,0.052797,0.087134,-0.60921,0.22148,-0.8703,0.068677,0.21885,1.8452,-2.2543,1.5479,0.062052,1.3386,0.44296,0.37598,-1.6713,-4.0407,0.84249,-5.4271,-3.6941,0,-0.7247,0.16425,3.2809,1.6459,0.1052,2.6238,0,2.7481,0.084428,0.99522,0.14454,-1.0821,0,0.40214,-1.3667,0.1847,-0.0058742,-1.8723,-1.8685,2.2098,0.099371,0.95864,0.055187,1.4862,0.25536,1.2692,1.0985,2.0959,-1.9825,0.14619,-2.5484,0.56019,-3.4028,0.76443,0.080502,1.4412,1.9878,0.074818,-0.65671,-0.59544,-1.6954,0.85668,0.4388,-1.4784,0.94727,2.8225,-0.075999,0.7598,2.2474,-0.68045,-0.72388,2.7709,1.741,0.4674
-1.8893,1.7977,2.9292,-1.5476,2.0657,-2.5811,0.91508,1.6841,-2.4947,0.54329,-2.6202,-0.08154,-2.8585,1.1558,0.98535,0.92258,-0.7546,2.1749,-1.8371,3.803,0.02959,-0.29468,0.8109,-0.1584,-2.0162,-0.012357,0.81734,-1.4779,-0.98117,0.10148,1.5407,0,0.29174,-0.58989,0.16268,0,0.16018,0.12101,-2.2684,-1.9248,2.5653,1.2881,0.26252,-0.90267,2.8174,-1.145,-0.78381,-0.68528,-1.1492,1.6798,0,2.9715,-1.5911,-0.6403,1.6396,-2.577,0.064542,-0.38174,-0.13627,-3.1511,0.36153,0.87306,0.24918,0.81499,3.1924,-2.5347,0.44326,0.18689,1.3451,2.5959,-2.8373,0.012744,0.054592,1.8051,0.12134,0.11173,0.45152,-3.2469,0.18537,-0.16263,0.23858,0.39154,0.14478,0.39133,-0.0025332,0.53497,0.1305,0.26251,-0.51288,0.14631,-0.78618,0.13741,0.24056,1.7772,-1.992,1.2346,0.13819,1.256,0.54641,0.38331,-1.5455,-3.8033,0.92873,-4.9726,-3.4603,0.02713,-0.64714,0.11178,3.1739,1.7248,0,2.3053,-0.23039,2.6115,0,0.9975,0.29277,-1.0478,-0.12125,0.41994,-1.0977,0.30527,-0.019208,-1.8242,-1.6908,1.9956,0.22424,0.95486,0.01085,1.4539,0.2042,1.178,1.0973,2.0285,-1.9006,0.044728,-2.3306,0.47607,-3.1943,0.66423,0.17285,1.3834,1.8361,0,-0.54849,-0.50072,-1.5808,0.82676,0.63348,-1.322,1.0787,2.5575,-0.055378,0.74801,2.0633,-0.58815,-0.65889,2.5551,1.6715,0.46801
-1.7956,1.6569,2.8236,-1.4151,1.9449,-2.2653,0.80355,1.5847,-2.2312,0.58051,-2.3858,-0.08669,-2.6332,0.95345,0.98731,0.88556,-0.65768,2.0021,-1.7263,3.7116,0.088229,-0.2969,0.9225,-0.15158,-1.8456,0.065998,0.8336,-1.2913,-0.96682,0.17553,1.4461,-0.10671,0.2999,-0.49236,0.12223,0.016508,0,0.19882,-2.0674,-1.702,2.4378,1.2156,0,-0.81862,2.6422,-0.99812,-0.65412,-0.61638,-1.0368,1.5645,0.025082,2.8058,-1.3861,-0.53081,1.4776,-2.4272,0,-0.2394,-0.098305,-2.8534,0.42608,0.83245,0.25989,0.82146,3.1476,-2.333,0.47333,0.056789,1.3656,2.3586,-2.3296,0,0.12125,1.8206,0,0.26606,0.51815,-3.1022,0.091843,-0.22484,0.37591,0.39094,0.30372,0.32995,0.030027,0.54513,0.23058,0.47694,-0.4272,0.10953,-0.73795,0.20946,0.24353,1.7415,-1.7353,0.98842,0.20699,1.1532,0.58833,0.36696,-1.3888,-3.5846,1.0252,-4.5358,-3.1856,0.072856,-0.60637,0.12392,3.0605,1.7851,-0.04721,1.9002,-0.36284,2.4505,-0.035652,1.0176,0.42016,-1.0156,-0.15266,0.40034,-0.78262,0.41308,-0.021086,-1.7429,-1.5269,1.7663,0.35427,0.91662,0,1.3441,0.18333,1.0941,1.1013,1.9324,-1.8271,0,-2.0957,0.37003,-2.9606,0.5544,0.26887,1.3158,1.6809,-0.01835,-0.45888,-0.40702,-1.4379,0.81131,0.77013,-1.1679,1.0549,2.2476,0.028415,0.72229,1.8465,-0.52089,-0.622,2.3298,1.6894,0.48717
-0.96445,0.69147,1.0406,-0.45891,0.94598,-0.75618,0.4945,0.3314,-0.57054,0.25867,-1.1765,0.39204,-0.94681,0.32996,0.63463,0.55584,-0.034764,0.88705,-0.854,2.0001,0.5883,0.095749,0.77579,-0.21932,-0.67133,0.37692,0.74302,-0.51303,-0.53723,0.09575,0.63957,0.59677,0.11904,-0.011651,0.0099565,0.040423,0.31826,0.33904,-0.80139,-0.5194,0.96999,0.67724,0.06392,0.40979,1.4034,-0.46283,-0.07653,0.16031,-0.49081,0.65648,0.20847,1.1328,-0.2704,0.083315,0.65722,-0.92131,0.15576,-0.037048,0.067604,-0.98436,0.12405,0.26259,0.42705,0.10227,1.8395,-0.96727,0.28179,0,1.0904,0.91729,-0.30051,0.0086014,0.40777,0.51297,0.35415,0.65722,0.35332,-1.7522,0,0.20254,0.12656,0.1565,-0.33421,0.093257,0,0.21321,0.26869,0.92487,0.29665,-0.009608,-0.22141,0.49578,0.40283,0.76412,-0.45161,0.22833,0.034936,0.43006,0.34006,0.15655,-0.48683,-1.5984,1.2689,-1.7127,-1.7321,0.10218,0.26878,0,1.2592,0.59759,0.37572,0.81087,0.3422,0.86283,0.012395,0.4901,-0.13758,-0.31468,0.43795,0.38089,0.13195,0.58976,0.0697,-1.092,-0.51329,0.72213,0.052009,0.6308,0.20608,0.83896,0,0.41357,0.572,0.99189,-0.6034,0.8573,-0.81716,0.23843,-1.504,0.27771,0.52306,0.63874,0.71069,0.20773,-0.041498,0.14424,-0.89053,0.26057,0.28931,-0.20903,0.75252,1.2895,0.75587,0.30332,0.74165,-0.22048,0.14692,0.88282,0.3899,1.0355
-0.47856,0.26712,0.22352,0.014402,0.41795,0.035114,0.26587,0,0.31221,0.034671,-0.5487,0.58726,-0.091507,0.050891,0.4041,0.37018,0.26784,0.32308,-0.2965,1.1205,0.86594,0.18061,0.58512,-0.23894,-0.010846,0.4693,0.61302,-0.057299,-0.34603,0.13173,0.2191,0.94863,0.0083848,0.20058,0.023035,0.07049,0.376,0.37203,-0.14093,0.0040657,0.27481,0.31796,0.16264,1.0534,0.62774,-0.11949,0.20344,0.45125,-0.16945,0.21884,0.38798,0.41724,0.19393,0.28343,0.21122,-0.14243,0.26799,0.079424,0.14671,-0.089565,-0.046238,0.03514,0.39825,0,1.0489,-0.22598,0.21936,0.10534,0.84041,0.2079,0.68606,0.069933,0.48846,0.022778,0.53528,0.96466,0.27225,-1.072,0.0081443,0.4484,-0.01653,0.048725,-0.47863,0.0012355,0.13138,0.078863,0.35443,1.1992,0.55418,0,0.031944,0.59191,0.47241,0.38427,0.15169,0,-0.0038817,0.10127,0.14181,0.029428,-0.016359,-0.57802,1.3297,-0.32236,-0.85897,0.15889,0.59705,0.066329,0.37458,0.09587,0.63829,0.18527,0.74386,0.1287,0.13012,0.29752,-0.35202,0.07554,0.77606,0.23465,0.62359,0.73749,0.153,-0.68509,-0.04623,0.20094,0,0.36227,0.41781,0.49527,0.011441,0.081559,0.25184,0.47993,-0.0055852,1.299,-0.19843,0.095638,-0.71061,0.10558,0.6111,0.27663,0.19106,0.35984,0.13548,0.4307,-0.50335,0.010375,0.005992,0.27759,0.3849,0.63886,1.0999,0.09991,0.19711,-0.028398,0.47278,0.19779,-0.058666,1.2992
