-21.318,-21.356,-21.165,-21.359,-21.428,-21.431,-21.501,-21.491,-21.469,-21.408,-21.421,-20.883,-21.44,-21.496,-21.49,-21.451,-21.449,-20.881,-21.417,-21.474,-21.439,-21.475,-21.51,-21.49,-21.472,-21.462,-21.452,-21.463,-21.375,-21.487,-21.477,-21.47,-20.861,-21.421,-21.46,-21.501,-21.463,-21.463,-21.484,-21.514,-21.501,-21.471,-21.468,-21.401,-21.477,-21.492,-21.489,-21.48,-21.445,-21.479,-21.443,-21.448,-21.479,-21.503,-21.422,-21.446,-21.469,-21.436,-21.473,-21.441,-21.45,-21.485,-21.485,-21.466,-21.409,-21.377,-21.33,-21.373,-21.444,-21.471,-21.493,-21.449,-21.422,-21.476,-21.393,-21.457,-21.444,-21.492,-21.491,-21.403,-21.46,-21.458,-21.496,-21.478,-20.895,-21.5,-21.482,-21.509,-21.441,-21.385,-21.452,-21.466,-21.473,-21.477,-21.488,-21.413
-20.953,-21.084,-20.382,-21.056,-21.231,-21.248,-21.472,-21.461,-21.409,-21.237,-21.25,-19.42,-21.273,-21.444,-21.438,-21.312,-21.295,-19.404,-21.183,-21.382,-21.236,-21.365,-21.491,-21.451,-21.401,-21.333,-21.298,-21.324,-21.066,-21.417,-21.39,-21.388,-19.327,-21.215,-21.324,-21.45,-21.365,-21.345,-21.395,-21.505,-21.447,-21.377,-21.364,-21.134,-21.405,-21.44,-21.425,-21.396,-21.297,-21.376,-21.288,-21.292,-21.403,-21.46,-21.187,-21.289,-21.358,-21.265,-21.37,-21.261,-21.311,-21.416,-21.379,-21.36,-21.183,-21.072,-20.916,-21.036,-21.285,-21.412,-21.444,-21.275,-21.182,-21.37,-21.099,-21.338,-21.296,-21.422,-21.441,-21.141,-21.328,-21.316,-21.427,-21.401,-19.503,-21.462,-21.427,-21.502,-21.244,-21.076,-21.31,-21.374,-21.367,-21.385,-21.445,-21.203
-20.039,-20.382,-18.339,-20.204,-20.726,-20.785,-21.407,-21.375,-21.221,-20.749,-20.779,-15.571,-20.828,-21.323,-21.291,-20.982,-20.89,-15.486,-20.596,-21.152,-20.743,-21.115,-21.457,-21.35,-21.169,-21.015,-20.9,-20.998,-20.236,-21.226,-21.194,-21.153,-15.319,-20.662,-20.961,-21.329,-21.08,-21.043,-21.179,-21.491,-21.295,-21.133,-21.052,-20.403,-21.19,-21.303,-21.274,-21.182,-20.887,-21.09,-20.888,-20.894,-21.188,-21.345,-20.594,-20.873,-21.06,-20.806,-21.105,-20.817,-20.918,-21.233,-21.123,-21.078,-20.565,-20.302,-19.894,-20.244,-20.874,-21.193,-21.321,-20.826,-20.556,-21.104,-20.321,-21.008,-20.889,-21.249,-21.324,-20.429,-20.989,-20.95,-21.284,-21.213,-15.819,-21.361,-21.26,-21.475,-20.757,-20.225,-20.947,-21.111,-21.092,-21.157,-21.307,-20.671
-18.148,-18.938,-14.03,-18.431,-19.613,-19.806,-21.267,-21.211,-20.873,-19.78,-19.808,-7.2093,-19.87,-21.035,-20.989,-20.262,-20.01,-7.0178,-19.351,-20.639,-19.674,-20.532,-21.355,-21.12,-20.692,-20.303,-20.032,-20.256,-18.393,-20.812,-20.734,-20.694,-6.57,-19.494,-20.203,-21.051,-20.501,-20.38,-20.695,-21.437,-20.952,-20.599,-20.358,-18.835,-20.746,-21.014,-20.948,-20.722,-20.016,-20.467,-20.031,-20.052,-20.706,-21.087,-19.287,-19.974,-20.397,-19.814,-20.518,-19.829,-20.078,-20.827,-20.56,-20.497,-19.238,-18.669,-17.689,-18.534,-19.995,-20.763,-21.016,-19.864,-19.07,-20.494,-18.614,-20.307,-20.027,-20.867,-21.057,-18.967,-20.252,-20.156,-20.946,-20.796,-7.8142,-21.148,-20.927,-21.408,-19.673,-18.366,-20.146,-20.545,-20.478,-20.663,-20.953,-19.563
-15.146,-16.673,-6.602,-15.397,-17.665,-18.173,-21.046,-20.968,-20.311,-18.199,-18.188,7.6273,-18.161,-20.499,-20.443,-19.06,-18.342,8.0033,-17.175,-19.766,-17.752,-19.498,-21.189,-20.779,-19.836,-19.06,-18.484,-18.955,-15.167,-20.045,-19.957,-19.912,8.9608,-17.434,-18.852,-20.509,-19.492,-19.22,-19.8,-21.342,-20.235,-19.677,-19.088,-15.895,-19.949,-20.493,-20.339,-19.885,-18.479,-19.294,-18.582,-18.572,-19.856,-20.553,-16.964,-18.362,-19.199,-18.055,-19.445,-18.08,-18.576,-20.074,-19.478,-19.468,-16.926,-15.888,-13.951,-15.586,-18.456,-20.006,-20.487,-18.102,-16.397,-19.365,-15.5,-19.09,-18.501,-20.166,-20.587,-16.361,-18.878,-18.72,-20.33,-20.089,6.2958,-20.741,-20.352,-21.294,-17.705,-14.9,-18.728,-19.564,-19.357,-19.792,-20.292,-17.729
-11.207,-13.682,4.002,-10.955,-14.758,-15.88,-20.757,-20.656,-19.578,-16.044,-15.884,30.018,-15.59,-19.646,-19.617,-17.4,-15.841,30.433,-14.051,-18.455,-14.931,-17.926,-20.909,-20.277,-18.498,-17.197,-16.129,-17.001,-10.183,-18.84,-18.795,-18.829,32.429,-14.404,-16.855,-19.655,-18.009,-17.489,-18.428,-21.171,-19.009,-18.299,-16.985,-11.342,-18.746,-19.723,-19.449,-18.651,-16.169,-17.433,-16.493,-16.418,-18.515,-19.702,-13.48,-15.943,-17.328,-15.437,-17.797,-15.479,-16.265,-18.903,-17.817,-18.005,-13.454,-11.973,-8.6811,-11.493,-16.205,-18.839,-19.623,-15.46,-12.133,-17.588,-10.684,-17.274,-16.197,-19.1,-19.899,-12.515,-16.84,-16.574,-19.394,-19.059,27.545,-20.118,-19.526,-21.072,-14.716,-9.4917,-16.599,-18.064,-17.622,-18.513,-19.109,-15.194
-6.7995,-10.311,16.948,-5.3682,-10.943,-13.206,-20.444,-20.328,-18.726,-13.469,-13.039,59.587,-12.177,-18.45,-18.519,-15.371,-12.329,59.513,-10.205,-16.748,-11.316,-15.816,-20.535,-19.665,-16.661,-14.777,-13.112,-14.459,-3.5025,-17.186,-17.25,-17.568,63.43,-10.514,-14.386,-18.472,-16.126,-15.225,-16.577,-20.913,-17.21,-16.521,-14.077,-5.0937,-17.139,-18.724,-18.247,-17.027,-13.144,-14.896,-13.91,-13.716,-16.664,-18.455,-8.9534,-12.719,-14.792,-11.962,-15.535,-12.029,-13.176,-17.256,-15.606,-16.18,-8.9327,-7.2364,-2.2614,-6.5086,-13.316,-17.254,-18.375,-12.01,-6.1517,-15.109,-4.1013,-14.915,-13.158,-17.724,-18.945,-7.7609,-13.997,-13.765,-18.195,-17.725,55.435,-19.28,-18.481,-20.738,-10.702,-1.9573,-13.753,-16.066,-15.259,-16.889,-17.204,-12.218
-2.6129,-6.9884,30.282,0.76323,-6.5407,-10.573,-20.166,-19.977,-17.834,-10.763,-9.9763,94.201,-8.1577,-16.886,-17.207,-13.225,-7.9558,92.176,-6.1048,-14.777,-7.2134,-13.246,-20.072,-18.959,-14.394,-11.976,-9.6013,-11.517,4.5051,-15.176,-15.342,-16.292,99.744,-6.1707,-11.765,-17.023,-14.032,-12.599,-14.332,-20.575,-14.816,-14.461,-10.435,2.7127,-15.242,-17.563,-16.756,-15.14,-9.6569,-11.909,-11.185,-10.733,-14.439,-16.89,-3.7921,-8.9277,-11.77,-7.9252,-12.774,-8.0236,-9.5093,-15.174,-13.037,-14.194,-3.8041,-2.3165,4.4659,-1.2154,-10.045,-15.328,-16.796,-8.0765,1.0885,-12.018,3.9171,-12.251,-9.547,-16.183,-17.715,-2.6067,-10.554,-10.557,-16.788,-16.127,87.913,-18.269,-17.334,-20.26,-5.8847,7.3053,-10.368,-13.671,-12.404,-15.063,-14.424,-9.1962
0.68988,-4.1988,41.58,6.6122,-2.0191,-8.4956,-19.972,-19.616,-16.982,-8.2206,-7.0142,130.72,-3.902,-15.069,-15.779,-11.215,-3.0709,123.97,-2.3319,-12.695,-3.0536,-10.372,-19.584,-18.262,-11.898,-9.0941,-6.0479,-8.4361,13.12,-12.929,-13.133,-15.217,137.94,-1.8787,-9.4261,-15.437,-11.982,-9.8596,-11.887,-20.215,-11.998,-12.34,-6.4496,11.428,-13.259,-16.369,-15.018,-13.192,-6.0743,-8.7642,-8.6741,-7.7938,-12.02,-15.165,1.4092,-4.9075,-8.5712,-3.7649,-9.6884,-3.7965,-5.6216,-12.765,-10.337,-12.314,1.3468,1.9921,10.416,3.6292,-6.7343,-13.242,-14.948,-4.0701,8.8141,-8.5007,12.808,-9.5632,-5.6567,-14.666,-16.256,2.2138,-6.7278,-7.3333,-15.316,-14.402,121.39,-17.125,-16.22,-19.674,-0.63379,17.55,-6.7283,-11.154,-9.3189,-13.254,-10.891,-6.5541
2.6262,-2.3584,48.606,11.402,2.0417,-7.379,-19.904,-19.246,-16.23,-6.1419,-4.5274,165.42,0.16588,-13.139,-14.329,-9.5727,1.8331,149.96,0.51546,-10.674,0.74971,-7.391,-19.109,-17.636,-9.4388,-6.443,-2.9078,-5.4854,21.565,-10.698,-10.762,-14.445,174.04,1.8303,-7.7341,-13.924,-10.242,-7.2822,-9.4624,-19.824,-9.0751,-10.409,-2.6417,20.222,-11.397,-15.236,-13.216,-11.393,-2.791,-5.8217,-6.7179,-5.2751,-9.6488,-13.433,5.9963,-1.0807,-5.6033,0.027208,-6.5872,0.20015,-1.9109,-10.212,-7.9038,-10.776,5.9001,5.0541,14.583,7.268,-3.7385,-11.224,-13.053,-0.4792,16.038,-4.8445,21.738,-7.1608,-1.8434,-13.336,-14.671,5.9964,-2.8667,-4.5239,-13.933,-12.651,151.75,-15.976,-15.285,-19.051,4.6469,27.628,-3.2396,-8.7226,-6.2676,-11.677,-6.9042,-4.5547
