-21.291,-21.356,-21.27,-21.403,-21.381,-21.447,-21.494,-21.5,-21.482,-21.439,-21.43,-20.987,-21.463,-21.513,-21.508,-21.514,-21.427,-20.926,-21.486,-21.494,-21.421,-21.45,-21.498,-21.5,-21.457,-21.475,-21.418,-21.461,-21.418,-21.49,-21.485,-21.47,-20.874,-21.421,-21.497,-21.469,-21.484,-21.44,-21.479,-21.498,-21.447,-21.456,-21.367,-21.316,-21.498,-21.475,-21.485,-21.514,-21.44,-21.469,-21.467,-21.484,-21.489,-21.483,-21.427,-21.439,-21.445,-21.417,-21.394,-21.441,-21.469,-21.482,-21.483,-21.492,-21.418,-21.415,-21.415,-21.436,-21.48,-21.507,-21.46,-21.421,-21.327,-21.43,-21.468,-21.468,-21.476,-21.495,-21.502,-21.514,-21.357,-21.451,-21.5,-21.497,-21.076,-21.499,-21.492,-21.483,-21.401,-21.418,-21.44,-21.454,-21.489,-21.496,-21.505,-21.479
-20.925,-21.108,-20.76,-21.185,-21.104,-21.311,-21.468,-21.482,-21.417,-21.297,-21.275,-19.721,-21.349,-21.511,-21.485,-21.486,-21.21,-19.558,-21.384,-21.437,-21.224,-21.282,-21.456,-21.477,-21.33,-21.365,-21.172,-21.356,-21.21,-21.429,-21.418,-21.38,-19.348,-21.196,-21.442,-21.373,-21.402,-21.301,-21.414,-21.472,-21.298,-21.35,-21.018,-20.867,-21.455,-21.423,-21.446,-21.508,-21.246,-21.35,-21.349,-21.381,-21.405,-21.411,-21.224,-21.252,-21.282,-21.201,-21.092,-21.274,-21.335,-21.414,-21.412,-21.398,-21.204,-21.217,-21.183,-21.237,-21.364,-21.449,-21.356,-21.223,-20.908,-21.278,-21.366,-21.36,-21.364,-21.45,-21.476,-21.489,-20.978,-21.314,-21.429,-21.432,-20.038,-21.478,-21.458,-21.442,-21.167,-21.188,-21.281,-21.322,-21.419,-21.472,-21.487,-21.432
-19.93,-20.385,-19.385,-20.571,-20.338,-20.933,-21.39,-21.416,-21.239,-20.882,-20.842,-16.36,-21.049,-21.469,-21.438,-21.439,-20.668,-15.935,-21.116,-21.278,-20.709,-20.876,-21.363,-21.419,-21.035,-21.138,-20.521,-21.072,-20.665,-21.257,-21.234,-21.116,-15.349,-20.654,-21.305,-21.127,-21.2,-20.94,-21.206,-21.4,-20.915,-21.047,-20.087,-19.698,-21.345,-21.275,-21.326,-21.463,-20.798,-21.043,-21.047,-21.114,-21.194,-21.227,-20.705,-20.784,-20.86,-20.622,-20.312,-20.827,-21.012,-21.22,-21.234,-21.207,-20.64,-20.71,-20.571,-20.721,-21.089,-21.328,-21.076,-20.698,-19.8,-20.841,-21.055,-21.057,-21.058,-21.314,-21.391,-21.436,-20.016,-20.924,-21.268,-21.287,-17.314,-21.369,-21.341,-21.314,-20.515,-20.585,-20.864,-20.981,-21.25,-21.384,-21.443,-21.283
-17.919,-18.99,-16.501,-19.298,-18.713,-20.136,-21.243,-21.298,-20.88,-20.045,-19.957,-9.0289,-20.395,-21.382,-21.322,-21.276,-19.472,-8.0814,-20.52,-20.938,-19.622,-20,-21.164,-21.303,-20.359,-20.587,-19.062,-20.444,-19.507,-20.895,-20.87,-20.606,-6.6523,-19.437,-20.968,-20.597,-20.749,-20.183,-20.784,-21.26,-20.087,-20.406,-18.075,-17.16,-21.076,-20.981,-21.103,-21.371,-19.793,-20.355,-20.369,-20.504,-20.691,-20.821,-19.568,-19.768,-19.947,-19.383,-18.599,-19.841,-20.257,-20.799,-20.831,-20.754,-19.424,-19.603,-19.203,-19.547,-20.476,-21.047,-20.498,-19.567,-17.395,-19.9,-20.363,-20.375,-20.361,-21.019,-21.204,-21.276,-17.898,-20.083,-20.867,-20.924,-11.396,-21.178,-21.102,-21.077,-19.14,-19.276,-19.964,-20.212,-20.846,-21.192,-21.344,-20.981
-14.742,-16.725,-11.462,-17.092,-15.877,-18.737,-20.997,-21.102,-20.264,-18.603,-18.437,4.1642,-19.26,-21.174,-21.102,-20.962,-17.35,5.9643,-19.354,-20.295,-17.703,-18.456,-20.834,-21.126,-19.255,-19.658,-16.387,-19.35,-17.496,-20.194,-20.196,-19.672,8.9017,-17.325,-20.344,-19.704,-19.905,-18.925,-19.991,-21.039,-18.639,-19.309,-14.473,-12.723,-20.576,-20.541,-20.75,-21.152,-17.992,-19.072,-19.137,-19.323,-19.732,-20.095,-17.542,-17.946,-18.323,-17.179,-15.501,-18.071,-18.87,-20.051,-20.131,-19.914,-17.265,-17.75,-16.796,-17.449,-19.319,-20.493,-19.506,-17.603,-13.163,-18.307,-19.124,-19.121,-19.057,-20.462,-20.856,-20.959,-14.158,-18.579,-20.1,-20.232,-0.83615,-20.742,-20.682,-20.708,-16.714,-16.914,-18.378,-18.881,-20.127,-20.857,-21.129,-20.508
-10.521,-13.684,-4.0866,-13.846,-11.619,-16.633,-20.685,-20.819,-19.378,-16.516,-16.28,24.356,-17.542,-20.747,-20.766,-20.382,-14.193,27.217,-17.47,-19.296,-14.963,-16.23,-20.37,-20.91,-17.637,-18.27,-12.202,-17.682,-14.559,-19.123,-19.242,-18.334,32.448,-14.193,-19.329,-18.4,-18.633,-17.179,-18.789,-20.751,-16.518,-17.667,-8.9974,-6.1037,-19.785,-19.956,-20.271,-20.717,-15.365,-17.078,-17.252,-17.428,-18.165,-19.036,-14.564,-15.234,-15.898,-13.936,-10.797,-15.329,-16.704,-18.882,-19.055,-18.67,-14.02,-15.099,-13.074,-14.175,-17.58,-19.593,-18.135,-14.703,-6.797,-15.882,-17.088,-17.114,-16.913,-19.588,-20.295,-20.351,-8.5382,-16.253,-18.861,-19.115,15.105,-20.037,-20.044,-20.207,-13.08,-13.345,-16.022,-16.9,-18.964,-20.282,-20.829,-19.849
-5.6975,-10.186,5.3891,-9.6672,-6.0773,-13.878,-20.307,-20.495,-18.311,-13.899,-13.566,51.308,-15.273,-20.056,-20.297,-19.489,-10.05,55.437,-14.844,-17.968,-11.425,-13.471,-19.856,-20.69,-15.567,-16.489,-6.4831,-15.369,-10.821,-17.674,-18.049,-16.647,63.581,-10.125,-17.86,-16.786,-16.845,-15.053,-17.137,-20.409,-13.716,-15.502,-1.7249,2.5095,-18.616,-19.273,-19.718,-20.056,-11.917,-14.295,-14.674,-14.779,-15.906,-17.635,-10.632,-11.683,-12.757,-9.6677,-4.5208,-11.595,-13.718,-17.3,-17.639,-17.067,-9.7697,-11.677,-8.0906,-9.748,-15.247,-18.425,-16.409,-10.932,1.5928,-12.634,-14.275,-14.267,-13.926,-18.371,-19.491,-19.397,-1.1397,-13.116,-17.151,-17.482,36.156,-18.936,-19.155,-19.647,-8.3049,-8.5878,-12.916,-14.245,-17.372,-19.439,-20.295,-19.016
-0.91173,-6.6434,16.176,-4.9035,0.32673,-10.632,-19.86,-20.115,-17.181,-11.097,-10.551,83.271,-12.617,-19.089,-19.717,-18.289,-5.284,88.727,-11.639,-16.42,-7.4028,-10.485,-19.284,-20.509,-13.162,-14.351,0.43573,-12.527,-6.5479,-15.926,-16.784,-14.812,100.17,-5.3835,-16.03,-14.984,-14.685,-12.753,-15.142,-20.066,-10.488,-12.962,6.7976,12.439,-17.135,-18.508,-19.111,-19.167,-7.8424,-10.868,-11.541,-11.533,-13.076,-16.035,-6.0877,-7.5316,-9.1229,-4.7989,2.8626,-7.071,-10.07,-15.396,-15.936,-15.271,-4.729,-7.8453,-2.1953,-4.5187,-12.534,-17.052,-14.585,-6.6192,11.426,-8.7516,-10.859,-10.705,-10.258,-16.906,-18.527,-18.101,7.518,-9.3792,-15.133,-15.389,60.717,-17.467,-18.116,-19.001,-2.7271,-2.9594,-9.229,-11.179,-15.363,-18.294,-19.545,-18.102
3.1287,-3.5169,27.225,0.0077552,6.9432,-7.219,-19.4,-19.741,-16.112,-8.4341,-7.6216,117.25,-9.7115,-17.956,-19.074,-16.851,-0.3502,124.03,-8.077,-14.857,-3.3358,-7.6283,-18.725,-20.404,-10.555,-12.01,7.8581,-9.2712,-2.2511,-14.091,-15.605,-13.008,138.75,-0.41912,-13.991,-13.236,-12.202,-10.578,-13.008,-19.692,-7.0535,-10.27,15.817,22.702,-15.462,-17.636,-18.446,-18.183,-3.5081,-7.0198,-8.1093,-8.023,-9.8584,-14.475,-1.4554,-3.1333,-5.4437,0.10827,10.635,-2.0813,-6.0872,-13.353,-14.134,-13.481,0.6049,-3.9646,4.044,0.97103,-9.6662,-15.552,-12.877,-2.2189,21.781,-4.5292,-7.2039,-6.7132,-6.1971,-15.4,-17.531,-16.466,16.68,-5.4087,-13.053,-12.902,86.406,-15.73,-16.999,-18.296,3.1608,3.0065,-5.3167,-8.0484,-13.103,-16.888,-18.529,-17.203
5.8733,-1.1918,37.369,4.6289,13.053,-3.9743,-18.903,-19.348,-15.272,-6.297,-5.1734,149.69,-6.7477,-16.795,-18.412,-15.32,4.233,157.77,-4.5623,-13.453,0.31011,-5.2871,-18.148,-20.383,-7.8263,-9.6487,14.9,-5.9175,1.7202,-12.416,-14.752,-11.518,175.28,4.2755,-11.956,-11.76,-9.669,-8.7959,-11.027,-19.25,-3.7543,-7.6884,24.446,32.253,-13.72,-16.718,-17.782,-17.21,0.63334,-3.2089,-4.7021,-4.6939,-6.6259,-13.155,2.7344,1.0333,-2.1214,4.5398,17.909,2.7779,-2.203,-11.35,-12.447,-11.957,5.6588,-0.41704,9.9648,6.0259,-6.9106,-14.095,-11.548,1.8287,31.648,-0.32517,-3.6668,-2.6478,-2.2553,-14.094,-16.639,-14.576,25.49,-1.6261,-11.234,-10.254,110.42,-13.94,-15.936,-17.473,8.8013,8.7067,-1.5891,-5.1896,-10.788,-15.361,-17.265,-16.372
