4.8857,-1.0595,-6.6511,-8.7962,-4.3634,-3.7462,0.14644,0.27631,-2.5074,1.6336,-0.36381,-21.526,-3.0714,1.9023,1.8924,0.92451,-4.7691,-22.478,-0.53557,3.0444,-0.42785,-0.74763,-0.78885,2.2285,0.29497,-1.1316,-8.1289,1.1932,-3.882,-2.7016,0.16714,-1.1326,-24.541,-1.7752,-0.32512,-2.4523,-2.3911,-1.7858,1.5131,1.091,-3.6261,-1.1674,-11.953,-0.51546,-1.0083,-0.53698,-1.302,-0.107,-1.8202,0.32552,-3.1201,-7.8581,-1.0911,1.2225,-2.9608,-1.9505,0.21131,-3.0524,-8.2989,-3.8166,-2.8522,0.34319,-1.3796,0.69044,1.4601,-11.427,-5.6186,-0.56332,-0.69156,-3.237,-1.2092,-2.3576,-8.4555,-1.3865,-2.7143,-2.8326,-2.0268,0.050472,0.63461,-4.2083,-6.6137,-1.2676,0.68753,-3.0417,-12.171,-2.6004,-1.0803,-0.68238,-1.4538,-0.78422,-1.9404,-1.8655,-3.028,-3.394,-2.5248,3.1431
3.5081,-0.67161,-3.3437,-5.6672,-1.5036,-1.7567,0.073692,0.20868,-1.6352,1.2712,-0.039617,-10.984,-2.5082,1.9822,1.3699,0.70618,-2.705,-11.784,0.48343,2.2728,0.11163,-0.32048,-0.45304,1.5004,0.38054,-0.36633,-3.686,1.0706,-1.7746,-1.4731,0.1656,-0.38173,-13.257,-0.99102,1.4421,0.22808,-0.42712,-1.257,1.01,0.74599,-2.0383,-0.531,-6.4488,-0.34539,-0.92072,-0.37938,-0.49945,0.39704,-0.54617,1.0338,-1.8673,-3.2023,-0.16074,0.97055,-1.5679,-0.86963,0.60158,-1.6526,-4.8245,-2.0173,-1.402,0.59108,-0.35612,0.52069,1.5135,-8.4916,-1.2481,-0.094399,-0.053364,-2.6604,-0.19767,-1.2963,-4.6887,-0.70214,-1.0658,-1.1155,-1.162,0.13328,0.94016,-1.9855,-3.986,-0.71081,1.0914,-1.2304,-4.6975,-1.3282,-0.79185,-0.18776,-0.80363,-0.18876,-0.85381,-0.76713,-2.4064,-2.0833,-1.0257,2.2227
2.6001,-0.56299,-2.0031,-3.8913,-0.34662,-0.8579,0.081124,0.16649,-1.1777,0.94957,0,-6.3794,-2.0478,1.8009,1.0489,0.56565,-1.7273,-7.0229,0.80206,1.7507,0.195,-0.24183,-0.20543,1.1613,0.46257,0.0060171,-1.7166,0.89606,-0.84232,-0.87243,0.096435,-0.099316,-8.2734,-0.67802,2.0498,1.218,0.4023,-0.98466,0.79793,0.60776,-1.23,-0.28654,-3.7225,-0.24521,-0.84402,-0.25027,-0.11123,0.5314,-0.049591,1.1696,-1.1909,-1.0585,0.19725,0.74588,-0.98084,-0.46304,0.57091,-1.0593,-3.1498,-1.2048,-0.75875,0.58266,0.016762,0.38517,1.2915,-6.5739,0.41483,0,0.16135,-2.1669,0.12079,-0.88362,-2.8935,-0.39195,-0.37843,-0.36288,-0.77872,0.098971,0.91236,-0.86511,-2.6488,-0.47854,1.0663,-0.33727,-2.0551,-0.72557,-0.59714,0.089058,-0.55218,0,-0.38896,-0.31587,-2.0338,-1.353,-0.23704,1.6995
0.67896,0.13491,3.0505,0.84681,3.8815,2.0867,0,0.012951,0.15383,0.41706,0.42847,9.2861,-1.2478,1.9317,0.25588,0.12568,1.3795,8.9875,2.2942,0.55907,1.0699,0.50664,0.29229,0.074248,0.5591,1.0901,4.8801,0.59656,2.384,0.92867,0.15711,1.0728,8.6892,0.48919,4.5643,5.2495,3.2651,-0.16941,-0.017991,0.031013,1.1126,0.7098,4.4673,-0.021432,-0.77882,-0.037961,1.0616,1.2438,1.8921,2.0625,0.59565,5.8939,1.43,0.34423,1.1051,1.1071,1.1674,1.0607,2.0836,1.4446,1.3773,0.90962,1.5509,0.12659,1.2522,-2.1882,6.9266,0.5197,1.0852,-1.2798,1.7582,0.75503,2.7145,0.57183,2.0483,2.1327,0.46061,0.23757,1.3852,2.3999,1.2128,0.28949,1.6321,2.257,9.1687,1.1436,-0.17351,0.80795,0.39129,0.65397,1.2665,1.2757,-1.1123,0.56617,1.8959,0.30871
0,0.087257,3.0906,2.1268,3.7723,2.2116,0.12038,-0.069285,0.40788,0.045903,0.13809,10.111,-0.64333,1.4213,0,-0.042914,1.7245,10.134,2.0463,0.052744,0.80276,0.35866,0.55944,0,0.70835,1.1747,5.1163,0.23742,2.5701,1.1126,0.052603,1.0445,9.9023,0.5294,4.0459,4.7849,3.1819,-0.032023,0,0,1.4783,0.74379,5.5422,0.29785,-0.69481,0.10523,1.1457,1.0333,1.8533,1.5278,0.95059,6.2578,1.2723,0.054723,1.1638,0.97799,0.73341,1.1587,2.7692,1.6294,1.4914,0.6298,1.4153,0,0.61544,-0.37479,6.3882,0.21984,0.94498,-0.57903,1.5731,0.76902,3.352,0.69037,2.0517,2.2081,0.58262,0.11516,1.0098,2.8149,1.866,0.31415,1.1098,2.4894,8.1331,1.301,0.04338,0.94485,0.4409,0.38349,1.3746,1.2498,-0.78991,1.0022,2.168,0
0.40974,0,1.5065,1.7588,2.1381,1.3025,0.28767,-0.090788,0.24666,0,-0.11854,5.5232,-0.28533,0.76592,0.085574,0,1.0192,5.735,1.1702,0,0.28553,0.068952,0.62546,0.39918,0.82693,0.82556,3.0149,-0.0018677,1.6044,0.67447,0,0.59195,5.3689,0.20949,2.4802,2.8203,1.9607,0,0.39335,0.15358,0.98928,0.41804,3.6617,0.7728,-0.58491,0.15694,0.77143,0.53579,1.0855,0.64508,0.65165,4.0636,0.63259,0,0.55447,0.37302,0.1859,0.57781,1.6631,0.88365,0.84443,0.23073,0.73687,0.026568,0.07117,0.06728,3.5339,0,0.47268,-0.092662,0.83661,0.30484,2.0405,0.42046,1.1829,1.3311,0.26768,0,0.45619,1.9659,1.191,0.10918,0.41123,1.6963,3.5116,0.77428,0.16214,0.77504,0.17532,0.0053572,0.85569,0.67174,-0.71393,0.73909,1.5791,0.19612
1.5579,0.16512,0.22682,0.92072,0.63247,0.40314,0.41187,-0.065198,0.056416,0.29901,0,1.278,-0.11831,0.25256,0.36222,0.22954,0.28824,1.4894,0.37646,0.20626,0,0,0.53614,0.91355,0.90865,0.4002,0.94472,0,0.57782,0.21267,0.093521,0.18344,1.1666,0,0.99708,0.98904,0.71326,0.17957,0.91546,0.29288,0.37089,0.11027,1.3987,1.5031,-0.43255,0.13735,0.33489,0.13143,0.3505,0.051034,0.22794,1.668,0.10767,0.20168,0.061378,0,0,0.089544,0.46915,0.18306,0.21942,0,0.16576,0.20473,0,-0.030759,1.0159,0.13868,0.099998,0.21883,0.23075,0,0.629,0.11687,0.35478,0.43149,0,0.028213,0.078294,0.87242,0.37723,0,-0.0011108,0.74168,0.17504,0.22766,0.27042,0.48405,0,0,0.30038,0.16229,-0.6533,0.30566,0.78918,0.54385
2.9654,0.55211,0,0.25151,0,0,0.45584,0,0,0.81099,0.34934,0,-0.060496,0,0.71491,0.62769,0,0,0,0.49039,0.07855,0.20101,0.35439,1.3216,1.0022,0.10112,0,0.27317,0,0,0.29496,0,0,0.10186,0.12703,0,0,0.53137,1.4013,0.33393,0,0,0.054501,2.4498,-0.22918,0.078078,0.048532,0,0,0,-0.026821,0.20853,0,0.59654,0,0.1338,0.30511,0,0,0,0,0.059413,0,0.47797,0.48617,-0.1755,0,0.91545,0,0.39165,0,0.091003,0,0,0,0,0.019403,0.21073,0,0.13194,0,0.11327,0,0.10902,0,0,0.40847,0.20325,0.09084,0.37595,0,0,-0.48409,0.016724,0.19618,0.84509
4.1476,0.95928,0.77532,0,0.33659,0.1659,0.41142,0.10061,0.10181,1.3339,0.92951,1.9407,-0.043596,-0.0014776,1.0477,1.1379,0.22807,1.5575,0.095596,0.70318,0.43442,0.55305,0.15036,1.5079,1.1287,0,0.37064,0.76077,-0.041769,0.095205,0.52388,0.057852,2.069,0.4942,0,-0.033085,0.0083035,0.93474,1.749,0.27256,0.012725,0.10044,0,3.3978,0.0075557,0.016693,0,0.15901,0.090571,0.47325,0,0,0.35501,1.0581,0.36678,0.75099,0.97026,0.29317,0.40519,0.42603,0.2626,0.37843,0.25992,0.75774,1.3839,-0.16541,0.61853,2.0966,0.18221,0.44246,0.12294,0.52091,0.30937,0.11616,0.16141,0.16464,0.34493,0.48766,0.18078,0,0.17034,0.42245,0.31411,0,2.7691,0.20227,0.58409,0.017488,0.42662,1.1632,0.012239,0.21309,-0.20027,0,0,1.0011
4.7385,1.1747,2.067,0.15874,1.3515,0.74129,0.30034,0.23863,0.31641,1.6553,1.4891,5.8796,0,0.15932,1.2811,1.6607,0.8037,5.0096,0.53349,0.75423,0.85916,0.87858,0.0099902,1.4411,1.3,0.098063,1.682,1.3264,0.31504,0.43224,0.67119,0.25762,6.0325,1.023,0.4817,0.68066,0.66296,1.2287,1.8822,0.15307,0.34893,0.32587,1.0146,4.05,0.23014,0,0.1927,0.52656,0.48437,1.2561,0.26898,0.85277,1.0377,1.4348,0.95243,1.6286,1.7321,0.75783,1.4009,1.2765,0.86654,0.84145,0.81468,0.95293,2.4107,0,2.4037,3.2831,0.54642,0.39344,0.41533,1.0688,1.2747,0.39552,0.68251,0.80009,0.84031,0.73924,0.4859,0.47178,0.70424,0.78628,0.74611,0.40547,7.0625,0.73983,0.76293,0,0.87214,2.086,0.22055,0.66113,0.16266,0.25464,0.2377,0.98342
