0.38122-3.8768i,0.33279-3.3843i,0.39222-3.9887i,0.2648-2.6929i,0.26132-2.6575i,0.20625-2.0975i,0.049954-0.50801i,0.081498-0.8288i,0.18547-1.8862i,0.19903-2.024i,0.26006-2.6447i,0.4957-5.041i,0.21973-2.2345i,0.18341-1.8652i,0.15779-1.6046i,0.12607-1.2821i,0.22812-2.3199i,0.37003-3.763i,0.25517-2.5949i,0.16711-1.6995i,0.23779-2.4182i,0.25134-2.556i,0.11356-1.1549i,0.17558-1.7856i,0.13742-1.3975i,0.17317-1.7611i,0.23394-2.3791i,0.17631-1.793i,0.206-2.0949i,0.15555-1.5819i,0,0,0.54881-5.5811i,0.29777-3.0282i,0.089506-0.91024i,0.20457-2.0804i,0.12381-1.2591i,0.19072-1.9396i,0.1468-1.4929i,0,0.14454-1.4699i,0.16346-1.6623i,0.15599-1.5864i,0.40545-4.1233i,0.13381-1.3608i,0.19227-1.9553i,0.10645-1.0826i,0.15555-1.5819i,0.30115-3.0626i,0.41764-4.2472i,0.15624-1.5889i,0.3955-4.0221i,0.14862-1.5114i,0.16443-1.6721i,0.19026-1.9348i,0.16598-1.6879i,0.15368-1.5629i,0.18239-1.8549i,0.21371-2.1733i,0.22029-2.2403i,0.12737-1.2953i,0.14944-1.5198i,0,0.11474-1.1669i,0.27112-2.7571i,0.25706-2.6142i,0.21723-2.2091i,0.31463-3.1997i,0.15851-1.612i,0.14427-1.4672i,0.1468-1.4929i,0.18963-1.9285i,0.25869-2.6308i,0.29459-2.9958i,0.26651-2.7103i,0.18679-1.8996i,0.2148-2.1844i,0.047771-0.48581i,0.076975-0.7828i,0.091586-0.93139i,0.29489-2.9989i,0.20795-2.1148i,0.17673-1.7973i,0.22793-2.318i,0.22707-2.3092i,0.1819-1.8499i,0.17438-1.7734i,0.085173-0.86618i,0.29001-2.9493i,0.26926-2.7382i,0.23863-2.4268i,0.20486-2.0833i,0.20579-2.0928i,0.193-1.9627i,0.15913-1.6183i,0.18161-1.8469i,0.17909-1.8212i,0.22499-2.288i,0.2023-2.0573i,0.32056-3.26i,0.23208-2.3602i,0.14384-1.4628i,0,0,0.18798-1.9117i,0.26648-2.71i,0.25179-2.5606i,0.17724-1.8025i,0.47192-4.7992i,0.11349-1.1542i,0.080265-0.81626i,0.15506-1.5769i,0.34127-3.4705i,0.2857-2.9054i,0.33063-3.3624i,0.35294-3.5892i,0.2193-2.2302i,0.20374-2.072i,0.1168-1.1878i,0.12362-1.2571i,0.21275-2.1636i,0.1908-1.9403i,0.26175-2.6619i,0.2637-2.6817i,0.17499-1.7795i,0.1447-1.4715i,0.077732-0.7905i,0.081803-0.8319i,0.19724-2.0059i,0.19966-2.0304i,0.20753-2.1105i,0.22023-2.2396i,0.17365-1.766i,0.1915-1.9474i,0.13004-1.3224i,0.12105-1.231i,0.19235-1.9561i,0.24329-2.4741i,0.21746-2.2115i,0.2733-2.7793i,0.27402-2.7867i,0.13926-1.4163i,0.15358-1.5619i,0.068517-0.69678i,0.19966-2.0304i,0.22392-2.2772i,0.16603-1.6884i,0.1495-1.5203i,0.22029-2.2403i,0.19694-2.0028i,0.16716-1.6999i,0.12513-1.2725i,0.20532-2.088i,0.43561-4.4299i,0.45325-4.6094i,0.21054-2.1411i,0.23942-2.4348i,0.20911-2.1265i,0.16488-1.6768i,0.082409-0.83806i
32.246,25.218,58.245,46.008,29.068,32.197,19.442,8.2433,16.38,33.622,38.612,78.106,29.491,21.688,20.093,21.369,34.005,52.762,43.774,48.202,38.472,34.477,14.585,15.524,24.782,26.54,44.901,33.173,32.583,28.583,18.307,11.39,104.65,40.466,43.336,26.39,24.901,31.175,23.601,12.491,23.895,23.301,27.612,49.684,20.488,29.064,20.68,14.251,33.985,61.965,36.465,61.298,28.369,24.175,36.916,28.272,23.272,30.135,30.671,28.653,30.541,21.837,17.737,12.663,48.203,32.915,26.639,49.421,34.967,25.119,21.117,32.317,44.453,43.262,42.08,28.32,27.333,24.943,21.24,14.713,47.622,28.327,26.696,26.198,36.71,27.838,23.617,18.521,47.634,47.428,42.328,32.148,26.683,20.722,21.762,15.883,37.319,39.293,23.524,29.916,31.496,18.431,15.011,9.8128,24.862,41.604,42.858,30.447,86.797,32.161,21.488,11.605,90.113,46.55,27.48,55.951,34.835,28.897,22.764,17.653,23.315,27.267,39.224,34.311,24.394,21.556,15.961,16.38,37.235,38.033,34.712,30.073,28.702,21.651,15.098,13.428,22.735,25.331,31.582,46.093,43.931,27.381,23.055,17.717,40.334,35.564,25.304,32.933,32.706,19.782,13.976,10.267,22.064,70.128,89.639,30.759,42.158,35.509,20.18,19.154
32.174,26.147,57.954,47.158,30.521,32.383,19.775,8.5389,15.588,33.753,38.877,78.541,28.505,21.112,18.457,19.31,33.525,52.815,43.488,48.701,39.148,34.427,15.229,14.753,23.964,26.447,45.505,33.049,34.192,28.515,18.074,10.635,104.35,39.857,44.885,27.257,24.245,31.657,23.316,13.383,22.868,23.432,27.324,50.934,21.328,29.859,20.265,14.233,33.611,60.827,36.963,61.909,28.425,24.278,37.608,28.44,24.012,29.549,30.779,29.195,30.385,21.529,18.225,13.125,47.559,32.565,27.606,48.562,33.767,26.371,22.15,32.432,44.091,41.974,42.815,28.245,27.335,24.344,21.245,16.371,47.685,28.406,26.751,27.598,35.199,27.574,23.659,18.828,48.772,45.666,41.918,33.304,27.488,20.569,21.902,15.613,36.952,38.841,24.009,33.718,30.472,20.222,16.117,10.62,24.301,41.291,42.482,30.686,85.978,31.809,22.913,9.8942,88.591,46.727,27.991,57.736,36.478,29.222,21.482,17.45,23.266,26.964,38.852,34.021,24.503,21.308,16.964,16.839,36.017,38.341,35.117,31.242,28.534,21.251,15.265,13.646,22.384,24.907,31.462,45.704,44.195,26.686,24.193,18.806,40.637,36.435,24.437,33.611,32.665,19.945,14.361,9.5331,23.321,69.165,89.838,31.21,42.586,35.637,21.144,20.351
32.131,27.769,57.273,47.917,32.486,32.916,20.281,9.1932,14.912,33.614,39.07,79.017,27.676,20.488,17.075,17.283,33.826,52.881,43.427,49.195,39.692,34.47,15.558,13.585,23.568,26.315,46.076,33.255,36.538,28.392,17.661,10.637,104.14,39.569,45.93,28.007,23.745,31.852,23.342,14.529,21.973,23.712,27.204,52.523,22.366,30.864,19.598,14.598,33.502,58.532,37.262,62.718,28.337,24.564,38.512,28.483,24.499,29.549,30.902,29.614,30.364,21.465,18.301,13.775,46.469,32.181,28.628,47.57,32.803,28.083,23.175,32.426,43.604,40.164,43.593,28.575,27.453,23.455,20.94,17.853,47.317,28.29,26.773,28.68,34.432,27.215,23.242,18.886,49.613,43.923,41.063,34.15,28.703,20.804,21.746,15.695,36.806,38.303,24.491,38.095,29.897,21.806,17.177,11.839,24.755,41.015,41.822,30.725,85.806,30.961,23.769,9.7487,87.119,46.958,28.655,59.737,38.127,29.277,19.902,16.842,23.36,26.368,38.328,34.041,24.936,21.033,18.408,17.092,34.871,38.869,35.524,31.945,28.423,20.473,14.935,13.392,22.67,24.81,31.538,44.881,44.627,26.188,25.111,19.264,40.728,37.322,23.795,34.157,32.738,19.95,14.636,9.1702,25.017,68.213,90.305,31.962,42.722,35.887,22.6,21.426
32.37,29.516,56.41,48.244,34.908,33.793,20.877,9.9962,14.271,33.085,39.111,79.512,27.065,20.007,16.489,15.644,34.843,53.213,43.652,49.66,40.29,34.409,15.611,12.211,23.562,26.191,46.394,33.816,39.359,28.063,17.262,11.644,103.94,39.535,46.506,28.549,23.516,31.527,23.657,15.872,21.5,23.953,27.019,54.19,23.28,31.971,18.926,14.967,33.951,55.655,37.296,63.767,28.038,24.663,39.429,28.478,24.676,29.911,31.118,29.991,30.638,21.859,18.046,14.608,45.199,32.049,29.422,46.584,32.204,29.819,24.012,32.262,43.071,38.18,44.212,29.166,27.758,22.73,20.577,18.821,46.691,27.969,26.867,29.392,34.433,26.924,22.533,18.632,49.966,42.389,39.912,34.508,30.048,21.578,21.183,15.968,36.926,37.774,24.669,42.477,30.049,23.003,17.807,12.763,26.261,40.767,40.991,30.579,86.279,29.778,24.068,11.288,85.711,47.394,29.318,61.64,39.581,29.052,18.524,15.904,23.438,25.605,37.795,34.344,25.621,20.899,19.89,17.16,34.179,39.701,35.741,32.195,28.693,19.651,14.203,12.855,23.489,24.771,31.828,43.929,45.211,25.866,25.721,19.021,40.604,38.127,23.427,34.181,32.894,19.843,14.632,8.9689,26.872,67.487,90.954,32.734,42.469,36.273,24.08,22.256
32.922,30.872,55.385,48.122,37.605,35.166,21.613,10.726,13.739,32.146,38.913,80.02,26.729,19.883,16.904,14.721,36.196,53.927,44.043,49.93,41.101,34.075,15.479,11.253,23.91,26.186,46.423,34.538,42.332,27.545,17.08,13.234,103.64,39.683,46.729,28.901,23.673,30.673,24.238,17.35,21.625,24.017,26.769,55.446,23.736,33.103,18.455,15.021,35.139,52.989,37.119,64.93,27.595,24.468,40.123,28.72,24.653,30.331,31.443,30.265,31.166,22.651,17.649,15.47,44.041,32.23,29.833,45.835,32.032,31.115,24.421,31.949,42.656,36.365,44.585,29.67,28.102,22.524,20.418,19.31,46.092,27.673,27.04,29.847,35.17,26.816,21.727,17.963,49.736,41.257,38.762,34.34,31.274,22.829,20.187,16.126,37.251,37.391,24.429,46.346,30.761,23.778,17.957,13.245,28.45,40.477,40.099,30.301,87.095,28.625,23.637,13.379,84.409,48.062,29.815,63.107,40.709,28.529,17.663,14.675,23.358,24.744,37.45,34.832,26.35,21.131,21.173,17.188,34.158,40.634,35.662,32.031,29.426,19.097,13.368,11.993,24.463,24.486,32.304,43.166,46.024,25.744,26.079,18.415,40.238,38.735,23.301,33.581,33.119,19.659,14.651,8.8239,28.525,67.172,91.709,33.257,41.867,36.866,25.265,22.694
33.669,31.526,54.13,47.564,40.345,36.875,22.364,11.482,13.591,31.004,38.633,80.473,26.557,20.249,17.745,14.487,37.469,55.107,44.379,49.893,42.076,33.417,15.626,11.061,24.394,26.183,46.101,35.167,45.075,26.956,17.301,14.88,103.27,39.985,46.519,29.066,23.981,29.501,24.864,18.895,22.141,23.921,26.494,55.901,23.694,34.119,18.438,14.457,37.012,51.012,36.851,66.039,27.031,24.074,40.338,29.321,24.363,30.428,31.806,30.468,31.966,23.663,17.235,16.22,43.426,32.612,29.777,45.532,32.191,31.636,24.281,31.579,42.342,35.082,44.755,29.713,28.517,22.81,20.549,19.339,45.768,27.599,27.28,30.049,36.452,26.916,21.101,17.06,49.032,40.551,37.757,33.651,32.328,24.25,19.071,16,37.861,37.159,24.004,49.318,31.809,24.131,17.548,13.223,30.757,40.125,39.231,29.963,87.775,28.027,22.729,15.419,83.304,48.971,30.075,63.917,41.418,27.897,17.449,13.394,23.149,24.043,37.446,35.302,26.872,21.661,22.167,17.347,34.829,41.513,35.175,31.761,30.5,19.258,12.625,11.213,25.215,23.859,32.808,42.903,46.944,25.795,25.996,17.699,39.759,39.03,23.232,32.454,33.168,19.685,14.901,8.5364,29.795,67.372,92.412,33.73,41.162,37.64,25.944,22.766
34.42,31.297,52.465,46.74,42.791,38.655,23.289,12.363,14.403,29.93,38.476,80.678,26.595,20.976,18.491,14.823,38.429,56.461,44.472,49.488,42.986,32.558,16.623,11.631,24.906,26.208,45.575,35.469,47.359,26.485,17.835,16.239,102.97,40.184,45.856,29.087,24.239,28.429,25.433,20.343,22.688,23.711,26.368,55.479,23.153,34.779,18.868,13.373,39.181,50.075,36.54,66.955,26.569,23.88,40.129,30.149,24.038,30.024,32.014,30.519,32.871,24.759,16.896,16.468,43.486,32.866,29.297,45.705,32.59,31.12,23.642,31.328,42.124,34.429,44.752,29.199,28.908,23.515,20.987,19.044,45.853,28.009,27.598,30.088,38.012,27.184,20.983,16.053,48.108,40.281,36.939,32.622,33.154,25.447,18.162,15.663,38.633,36.991,23.617,51.266,32.957,24.191,16.707,12.791,32.612,39.681,38.462,29.573,88.002,28.09,21.568,17.029,82.48,49.97,29.993,63.894,41.759,27.289,17.941,12.224,22.868,23.788,37.871,35.49,27.058,22.334,22.683,17.558,35.952,42.045,34.299,31.607,31.561,20.371,12.235,10.943,25.605,22.978,33.349,43.138,47.85,25.98,25.419,17.322,39.161,39.054,23.215,31.223,32.954,20.021,15.442,8.3522,30.495,68.078,92.989,34.345,40.642,38.592,26.112,22.487
35.065,30.337,50.297,45.782,44.664,40.261,24.504,13.446,16.005,29.108,38.709,80.545,26.768,21.943,18.561,15.477,38.977,57.775,44.131,48.81,43.561,31.73,18.212,12.593,25.268,26.175,44.998,35.409,49.062,26.21,18.633,16.978,102.88,40.255,44.585,28.982,24.18,27.876,25.797,21.51,23.063,23.421,26.65,54.327,22.257,34.969,19.464,11.871,41.376,50.104,36.303,67.648,26.333,24.024,39.506,30.889,23.719,29.227,32.147,30.324,33.755,25.533,16.666,16.189,44.104,32.8,28.493,46.205,33.08,29.7,22.624,31.268,42.028,34.177,44.755,28.165,29.322,24.218,21.349,18.693,46.219,28.968,27.768,29.95,39.517,27.487,21.391,15.241,47.248,40.421,36.278,31.512,33.813,26.098,17.962,15.281,39.532,36.838,23.426,52.288,34.032,23.95,15.825,12.128,33.661,39.255,37.845,29.183,87.661,28.787,20.532,17.945,82.1,50.849,29.741,62.997,41.831,26.721,18.919,11.515,22.692,24.062,38.766,35.344,26.855,22.968,22.645,17.667,37.151,42.222,33.237,31.807,32.263,21.947,12.075,11.29,25.614,22.139,33.843,43.678,48.554,26.327,24.314,17.409,38.545,38.707,23.17,30.286,32.504,20.662,16.232,8.0806,30.621,69.175,93.366,35.285,40.389,39.609,25.945,21.935
35.595,28.976,47.697,44.783,45.826,41.578,26.04,14.575,18.068,28.574,39.518,79.982,27.142,22.931,17.901,16.204,39.103,58.823,43.311,48.037,43.506,31.227,19.965,13.467,25.48,26.145,44.502,35.063,50.288,26.127,19.607,17.087,103.08,40.178,42.728,28.737,23.889,28.07,26.051,22.106,23.076,23.149,27.385,52.7,21.239,34.699,19.956,10.124,43.372,50.926,36.223,68.175,26.382,24.6,38.515,31.037,23.615,28.374,32.326,29.933,34.412,25.956,16.649,15.252,44.886,32.363,27.524,46.625,33.755,27.698,21.523,31.559,41.967,34.086,44.869,26.895,29.868,24.616,21.52,18.504,46.708,30.26,27.646,29.786,40.736,27.784,22.179,14.556,46.701,40.916,35.597,30.58,34.215,26.064,18.585,15.229,40.54,36.606,23.619,52.553,35.016,23.468,15.101,11.378,33.816,38.902,37.534,28.949,86.906,29.651,19.647,18.173,82.237,51.447,29.357,61.245,41.763,26.013,20.151,11.44,22.592,25.022,40.102,34.929,26.44,23.378,22.161,17.523,38.033,42.111,32.316,32.24,32.394,23.539,12.461,11.889,25.51,21.605,34.314,44.147,48.974,26.827,22.963,17.755,37.926,37.948,23.184,29.884,32.033,21.485,17.035,7.8182,30.164,70.467,93.566,36.469,40.382,40.49,25.682,21.221
36.134,27.585,44.893,43.865,46.343,42.569,27.727,15.574,20.008,28.274,40.734,79.117,27.701,23.786,16.717,16.79,38.997,59.437,42.221,47.42,42.876,31.178,21.244,14.004,25.464,26.023,44.239,34.581,51.112,26.117,20.652,16.593,103.56,40.073,40.445,28.251,23.534,28.921,26.25,21.972,22.709,22.762,28.484,50.931,20.357,34.138,19.936,8.536,45.112,52.32,36.217,68.705,26.625,25.42,37.395,30.42,23.791,27.797,32.768,29.377,34.583,25.875,17.034,14.17,45.376,31.813,26.57,46.663,34.692,25.641,20.56,32.062,41.995,33.867,45.094,25.852,30.609,24.685,21.319,18.569,47.131,31.543,27.197,29.646,41.511,28.007,23.265,14.132,46.621,41.633,34.828,30.075,34.28,25.387,19.994,15.91,41.521,36.274,24.116,52.271,36.145,22.812,14.676,10.645,33.31,38.715,37.526,28.875,85.932,30.251,19.2,17.896,82.952,51.695,28.992,58.87,41.706,25.027,21.24,11.911,22.454,26.273,41.671,34.35,26.11,23.677,21.347,17.188,38.398,41.93,31.763,32.743,31.949,24.757,13.193,12.331,25.333,21.355,34.761,44.341,49.004,27.516,21.765,18.047,37.362,36.789,23.327,30.083,31.874,22.228,17.554,7.5157,29.217,71.743,93.594,37.517,40.443,41.15,25.505,20.404
36.645,26.619,42.322,42.993,46.433,43.34,29.172,16.135,21.461,28.157,42.009,78.179,28.45,24.361,15.475,17.222,38.794,59.667,41.145,47.124,41.988,31.516,21.812,14.491,25.383,25.672,44.177,34.146,51.708,26.013,21.636,15.566,104.14,40.106,38.076,27.556,23.522,30.189,26.31,21.092,21.942,22.3,29.692,49.244,19.828,33.711,19.318,7.3762,46.658,54.048,36.3,69.271,26.816,26.085,36.206,29.163,24.191,27.689,33.516,28.833,34.112,25.422,17.85,13.472,45.239,31.383,25.8,46.166,35.946,24.164,19.865,32.521,42.111,33.444,45.364,25.324,31.425,24.464,20.787,18.692,47.408,32.448,26.513,29.629,41.822,28.006,24.237,13.927,47.066,42.342,34.07,30.075,33.966,24.343,21.501,17.112,42.323,35.871,24.856,51.636,37.305,22.152,14.574,9.8934,32.539,38.691,37.898,29.048,84.896,30.42,19.129,17.332,84.153,51.685,28.645,56.116,41.791,23.705,21.832,12.655,22.137,27.484,43.243,33.844,26.087,23.955,20.493,16.621,38.233,41.882,31.786,33.113,31.095,25.371,14.381,12.309,25.163,21.285,35.119,44.191,48.721,28.401,21.078,17.886,36.969,35.356,23.797,30.71,32.255,22.749,17.732,7.2011,28.004,72.819,93.559,38.016,40.265,41.587,25.507,19.569
37.045,26.407,40.401,42.076,46.377,43.95,29.898,16.219,22.225,28.21,42.967,77.438,29.254,24.653,14.939,17.31,38.677,59.533,40.478,47.117,41.198,32.116,21.433,14.908,25.365,25.027,44.222,33.838,52.173,25.642,22.392,14.474,104.67,40.361,35.912,26.687,24.06,31.546,26.143,19.561,20.767,21.76,30.682,47.749,19.806,33.988,18.327,7.0719,47.962,55.883,36.565,69.736,26.84,26.348,35.074,27.664,24.844,27.974,34.366,28.368,33.049,24.906,19.004,13.678,44.385,31.35,25.493,45.275,37.523,23.535,19.261,32.707,42.368,32.865,45.61,25.367,32.047,24.221,20.233,18.661,47.55,32.769,25.848,29.784,41.678,27.828,25.052,14.074,47.947,42.774,33.529,30.314,33.307,23.313,22.74,18.365,42.732,35.529,25.672,50.776,38.391,21.69,14.428,9.1795,31.893,38.764,38.476,29.456,83.887,30.229,19.39,16.692,85.669,51.542,28.326,53.424,42.039,22.285,21.678,13.149,21.555,28.192,44.529,33.62,26.454,24.388,19.933,16.12,37.753,41.998,32.248,33.261,30.107,25.396,15.66,11.746,24.738,21.163,35.299,43.832,48.214,29.484,21.111,17.226,36.833,33.869,24.461,31.687,33.177,22.93,17.536,7.046,26.803,73.584,93.436,37.739,39.766,41.809,25.561,18.851
37.115,26.784,39.42,41.119,46.395,44.406,29.609,15.715,22.377,28.573,43.5,77.023,30.086,24.796,15.386,17.15,38.772,59.176,40.401,47.333,40.842,32.701,20.351,15.427,25.481,23.837,44.233,33.689,52.541,25.05,22.737,13.701,104.93,40.78,34.096,25.702,25.059,32.778,25.643,17.586,19.283,21.195,31.419,46.497,20.087,35.392,17.69,7.2022,49.011,57.581,36.991,69.977,26.642,26.157,34.053,26.624,25.743,28.482,35.039,28.116,31.486,24.609,20.25,14.648,43.075,31.64,25.704,44.297,39.186,23.572,18.659,32.565,42.719,32.312,45.87,25.723,32.213,24.109,19.897,18.289,47.576,32.6,25.612,29.932,41.167,27.467,25.511,14.627,49.037,42.869,33.443,30.474,32.423,22.689,23.529,19.207,42.669,35.371,26.462,49.896,38.992,21.423,14.36,8.5656,31.584,38.847,39.04,29.941,82.85,29.997,19.99,16.133,87.229,51.378,28.049,51.171,42.383,21.181,20.795,13.153,20.83,28.111,45.298,33.663,27.016,25.003,19.823,15.989,37.26,42.298,32.895,33.245,29.291,24.937,16.719,10.959,23.901,20.85,35.187,43.4,47.612,30.749,21.764,16.197,36.998,32.609,25.099,32.929,34.472,22.8,17.179,7.3944,25.893,73.99,93.325,36.83,38.931,42.017,25.538,18.293
36.64,27.585,39.32,40.045,46.49,44.746,28.422,14.908,22.116,29.246,43.599,76.971,30.765,24.821,16.505,16.633,39.029,58.695,40.854,47.593,41.016,33.195,18.917,16.036,25.708,22.232,44.027,33.798,52.782,24.159,22.556,13.581,104.86,41.284,32.675,24.721,26.223,33.719,24.929,15.677,17.461,20.809,31.764,45.538,20.654,37.869,17.967,7.6602,49.758,58.983,37.508,69.83,26.376,25.629,33.254,26.398,26.672,28.904,35.308,28.099,29.857,24.734,21.161,15.79,41.653,32.103,26.432,43.635,40.722,23.683,17.766,32.22,43.1,31.887,46.13,26.12,31.893,24.249,19.978,17.578,47.48,32.139,25.827,30.094,40.491,26.991,25.696,15.607,50.1,42.591,33.759,30.24,31.458,22.796,23.945,19.366,42.156,35.442,27.032,49.148,38.834,21.369,14.261,8.651,31.578,38.901,39.461,30.359,81.851,29.989,20.724,15.841,88.476,51.326,27.829,49.643,42.691,20.854,19.484,12.942,20.192,27.224,45.527,34.081,27.553,25.618,20.215,16.362,37.047,42.675,33.486,33.318,28.72,24.183,17.224,10.386,22.615,20.557,34.793,43.051,46.988,32.048,22.689,15.105,37.425,31.65,25.486,34.303,35.779,22.399,16.919,8.3832,25.425,74.108,93.205,35.508,37.926,42.36,25.338,18.007
35.578,28.407,39.807,39.054,46.598,44.91,26.563,14.081,21.734,30.156,43.501,77.107,31.336,24.866,17.858,15.975,39.392,58.147,41.618,47.778,41.598,33.557,17.479,16.548,26.069,20.419,43.554,34.232,52.896,23.315,21.955,14.181,104.53,41.798,31.502,24.011,27.081,34.381,24.13,14.371,15.422,20.672,31.891,44.799,21.317,40.932,19.434,8.1522,49.992,59.948,37.919,69.339,26.356,24.99,32.817,26.953,27.595,29.15,35.072,28.218,28.608,25.252,21.578,16.648,40.533,32.554,27.397,43.485,41.883,23.458,16.714,31.9,43.371,31.586,46.37,26.443,31.194,24.475,20.316,16.655,47.241,31.796,26.472,30.103,39.719,26.471,25.655,16.748,50.898,42.178,34.482,29.575,30.512,23.456,24.105,18.85,41.318,35.697,27.342,48.694,37.741,21.403,14.428,9.3069,31.572,38.825,39.709,30.629,81.019,30.359,21.503,15.706,89.152,51.398,27.68,48.938,42.872,21.21,18.306,12.852,19.909,25.742,45.247,34.735,27.921,25.925,20.913,17.205,37.283,43.101,33.767,33.674,28.287,23.194,17.053,10.439,21.093,20.38,34.246,42.772,46.428,33.211,23.641,14.625,38.09,31.06,25.273,35.642,36.91,21.881,16.884,9.672,25.28,74.024,93.136,34.347,36.955,42.917,24.833,17.905
34.208,29.055,40.453,38.31,46.586,44.809,24.748,13.652,21.337,31.053,43.343,77.274,31.677,24.941,18.746,15.331,39.654,57.65,42.364,47.834,42.283,33.91,16.188,16.746,26.364,19.016,42.872,34.923,52.897,22.737,21.074,15.171,104.09,42.287,30.495,23.616,27.516,34.724,23.587,13.971,13.537,20.681,31.782,44.315,21.932,43.913,21.481,8.9224,49.829,60.441,37.989,68.674,26.803,24.516,32.745,27.716,28.405,29.109,34.622,28.478,28.217,25.891,21.396,16.821,39.931,32.968,28.232,43.889,42.575,22.564,15.827,31.824,43.363,31.309,46.581,26.611,30.425,24.583,20.774,15.939,46.813,31.799,27.385,30.009,39.059,26.087,25.591,17.892,51.28,41.753,35.277,28.617,29.713,24.334,24.186,17.939,40.364,36.134,27.238,48.675,35.858,21.42,15.025,10.735,31.512,38.677,39.763,30.826,80.586,31.009,22.282,15.913,88.977,51.691,27.625,48.91,42.876,22,17.72,13.842,20.183,24.252,44.609,35.471,28.057,25.699,21.423,18.239,37.97,43.517,33.803,34.261,27.795,22.026,16.182,11.213,19.747,20.487,33.675,42.605,45.929,34.077,24.432,15.115,38.874,30.615,24.55,36.617,37.566,21.347,16.934,11.005,25.36,73.881,93.089,33.719,36.182,43.563,24.4,18.008
32.994,29.387,40.942,37.831,46.38,44.512,23.617,13.837,20.876,31.554,43.23,77.321,31.926,24.992,19.064,14.924,39.669,57.201,42.886,47.756,42.907,34.273,15.08,16.534,26.585,18.606,42.157,35.809,52.831,22.691,20.198,15.992,103.76,42.831,29.744,23.563,27.449,34.704,23.459,14.287,12.214,20.779,31.417,43.951,22.446,46.106,23.328,9.7823,49.259,60.471,37.671,68.111,27.688,24.426,33.032,28.364,28.877,28.853,34.257,28.812,28.854,26.317,20.705,16.444,39.88,33.291,28.665,44.67,42.792,21.149,15.602,31.897,42.989,31.036,46.717,26.769,29.938,24.348,21.117,15.663,46.145,32.177,28.328,29.856,38.603,25.936,25.624,18.673,51.192,41.505,35.903,27.681,29.181,25.023,24.229,17.249,39.456,36.559,26.854,48.871,33.487,21.363,15.937,12.37,31.332,38.439,39.695,30.943,80.812,31.742,22.96,16.505,87.903,52.261,27.793,49.41,42.716,22.619,17.932,15.989,20.891,23.31,43.792,35.966,28.04,24.98,21.46,19.06,38.828,43.84,33.914,34.919,27.105,20.905,14.909,12.425,19.209,20.889,33.316,42.397,45.545,34.527,25.122,16.742,39.719,30.212,23.57,37.059,37.643,21.001,16.764,12.267,25.358,73.77,93.088,33.731,35.7,44.194,24.155,18.354
32.403,29.399,41.119,37.767,45.862,44.059,23.396,14.676,20.273,31.454,43.047,77.15,32.182,25.07,18.696,14.852,39.374,56.83,43.041,47.625,43.325,34.635,13.921,15.958,26.571,19.385,41.637,36.586,52.615,23.285,19.713,16.25,103.65,43.409,29.361,23.708,27.029,34.422,23.74,15.061,11.926,20.851,30.758,43.729,22.872,47.024,24.289,10.762,48.349,60.079,37.069,67.797,28.818,24.706,33.551,28.655,29.093,28.449,34.234,29.204,30.286,26.321,19.87,15.918,40.15,33.6,28.622,45.542,42.744,19.678,16.258,31.96,42.222,30.781,46.728,27.04,29.983,23.805,21.084,15.814,45.273,32.662,29.327,29.751,38.655,26.178,25.716,18.998,50.716,41.342,36.161,27.119,29.054,25.278,24.215,17.101,38.711,36.993,26.297,49.076,31.19,21.1,16.892,13.967,31.107,38.26,39.596,30.853,81.786,32.406,23.425,17.34,86.066,53.187,28.242,50.435,42.374,22.795,18.505,18.846,21.789,23.377,42.863,36.058,27.945,23.962,20.881,19.489,39.602,43.976,34.491,35.312,26.218,19.834,13.581,13.569,19.638,21.592,33.266,42.117,45.324,34.536,25.746,18.99,40.485,29.926,22.751,36.871,36.947,20.73,16.364,13.268,25.179,73.734,93.083,34.118,35.6,44.619,24.436,18.938
32.693,29.437,40.976,38.125,45.033,43.597,23.741,15.676,19.438,30.818,42.725,76.918,32.354,25.177,17.932,15.286,38.764,56.491,42.888,47.561,43.495,35.028,12.77,14.986,26.255,20.962,41.483,36.96,52.261,24.388,19.685,15.819,103.81,43.975,29.489,23.943,26.416,33.855,24.199,15.691,12.789,20.844,29.82,43.671,23.151,46.436,24.001,11.594,47.332,59.387,36.403,67.735,29.97,25.24,34.116,28.798,29.081,28.035,34.546,29.6,32.119,25.958,19.368,15.539,40.429,33.924,28.098,46.44,42.6,18.705,17.56,31.887,41.195,30.619,46.612,27.524,30.506,22.937,20.665,16.367,44.247,33.024,30.236,29.803,39.51,26.654,25.706,18.75,50.044,41.157,36.036,27.122,29.35,25.164,24.139,17.563,38.053,37.378,25.673,48.942,29.451,20.57,17.559,15.67,30.824,38.198,39.465,30.675,83.559,32.921,23.609,18.11,83.826,54.372,28.953,52.125,41.778,22.458,18.947,21.731,22.583,24.59,41.946,35.762,27.833,23.119,19.923,19.48,40.016,43.855,35.905,35.287,25.349,19.22,12.672,14.254,20.788,22.631,33.417,41.77,45.371,34.029,26.149,21.436,41.066,29.763,22.435,36.201,35.527,20.719,15.691,14.002,24.912,73.73,92.975,34.654,35.984,44.732,25.171,19.721
